Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.GPP
2003,11,21,05,00,00,0
2003,11,21,06,00,00,0
2003,11,21,07,00,00,0
2003,11,21,08,00,00,0.047
2003,11,21,09,00,00,0.427
2003,11,21,10,00,00,1.2185
2003,11,21,11,00,00,1.018
2003,11,21,12,00,00,0.8015
2003,11,21,13,00,00,0.446
2003,11,21,14,00,00,-1.0425
2003,11,21,15,00,00,0.055
2003,11,21,16,00,00,0
2003,11,21,17,00,00,0
2003,11,21,18,00,00,0
2003,11,21,19,00,00,0
2003,11,21,20,00,00,0
2003,11,21,21,00,00,0
2003,11,21,22,00,00,0
2003,11,21,23,00,00,0
2003,11,22,00,00,00,0
2003,11,22,01,00,00,0
2003,11,22,02,00,00,0
2003,11,22,03,00,00,0
2003,11,22,04,00,00,0
2003,11,22,05,00,00,0
2003,11,22,06,00,00,0
2003,11,22,07,00,00,0
2003,11,22,08,00,00,0.025
2003,11,22,09,00,00,0.2025
2003,11,22,10,00,00,0.4405
2003,11,22,11,00,00,1.062
2003,11,22,12,00,00,0.69
2003,11,22,13,00,00,-0.075
2003,11,22,14,00,00,0.547
2003,11,22,15,00,00,0.112
2003,11,22,16,00,00,0.034
2003,11,22,17,00,00,0.0795
2003,11,22,18,00,00,0.067
2003,11,22,19,00,00,0.3315
2003,11,22,20,00,00,0.0435
2003,11,22,21,00,00,0
2003,11,22,22,00,00,0
2003,11,22,23,00,00,-0.029
2003,11,23,00,00,00,0
2003,11,23,01,00,00,-0.186
2003,11,23,02,00,00,-0.0815
2003,11,23,03,00,00,-0.2
2003,11,23,04,00,00,0.2365
2003,11,23,05,00,00,0
2003,11,23,06,00,00,0.1285
2003,11,23,07,00,00,0
2003,11,23,08,00,00,0.3215
2003,11,23,09,00,00,-0.0375
2003,11,23,10,00,00,0.467
2003,11,23,11,00,00,0.3675
2003,11,23,12,00,00,0.3485
2003,11,23,13,00,00,0.1995
2003,11,23,14,00,00,0.368
2003,11,23,15,00,00,0.44
2003,11,23,16,00,00,0.4875
2003,11,23,17,00,00,0.645
2003,11,23,18,00,00,0.3895
2003,11,23,19,00,00,0.449
2003,11,23,20,00,00,0.5565
2003,11,23,21,00,00,0.6265
2003,11,23,22,00,00,0.757
2003,11,23,23,00,00,0.887
2003,11,24,00,00,00,0.4365
2003,11,24,01,00,00,0.593
2003,11,24,02,00,00,0.5765
2003,11,24,03,00,00,0.443
2003,11,24,04,00,00,0.619
2003,11,24,05,00,00,0.2355
2003,11,24,06,00,00,0.244
2003,11,24,07,00,00,-0.01
2003,11,24,08,00,00,0.68
2003,11,24,09,00,00,0.414
2003,11,24,10,00,00,0.094
2003,11,24,11,00,00,0.11
2003,11,24,12,00,00,-0.076
2003,11,24,13,00,00,0.2315
2003,11,24,14,00,00,-0.4335
2003,11,24,15,00,00,-0.295
2003,11,24,16,00,00,-1.0505
2003,11,24,17,00,00,-0.7645
2003,11,24,18,00,00,-0.191
2003,11,24,19,00,00,0.7625
2003,11,24,20,00,00,-0.2495
2003,11,24,21,00,00,-0.494
2003,11,24,22,00,00,-0.339
2003,11,24,23,00,00,-0.367
2003,11,25,00,00,00,-0.0305
2003,11,25,01,00,00,-0.129
2003,11,25,02,00,00,-0.422
2003,11,25,03,00,00,-0.0515
2003,11,25,04,00,00,-0.683
2003,11,25,05,00,00,-0.3695
2003,11,25,06,00,00,0.112
2003,11,25,07,00,00,0.1265
2003,11,25,08,00,00,0.0575
2003,11,25,09,00,00,-0.092
2003,11,25,10,00,00,0.3035
2003,11,25,11,00,00,0.5175
2003,11,25,12,00,00,0.557
2003,11,25,13,00,00,0.3825
2003,11,25,14,00,00,0.1375
2003,11,25,15,00,00,0.015
2003,11,25,16,00,00,0
2003,11,25,17,00,00,0
2003,11,25,18,00,00,-0.7205
2003,11,25,19,00,00,0
2003,11,25,20,00,00,0
2003,11,25,21,00,00,0
2003,11,25,22,00,00,0
2003,11,25,23,00,00,0
2003,11,26,00,00,00,0
2003,11,26,01,00,00,0
2003,11,26,02,00,00,0
2003,11,26,03,00,00,0.094
2003,11,26,04,00,00,0.274
2003,11,26,05,00,00,-0.2355
2003,11,26,06,00,00,0.492
2003,11,26,07,00,00,0.214
2003,11,26,08,00,00,0.191
2003,11,26,09,00,00,0.1915
2003,11,26,10,00,00,0.5485
2003,11,26,11,00,00,0.4715
2003,11,26,12,00,00,0.456
2003,11,26,13,00,00,0.8925
2003,11,26,14,00,00,0.1715
2003,11,26,15,00,00,0.008
2003,11,26,16,00,00,0
2003,11,26,17,00,00,0
2003,11,26,18,00,00,0
2003,11,26,19,00,00,0
2003,11,26,20,00,00,0
2003,11,26,21,00,00,0
2003,11,26,22,00,00,0
2003,11,26,23,00,00,0
2003,11,27,00,00,00,0
2003,11,27,01,00,00,0
2003,11,27,02,00,00,0
2003,11,27,03,00,00,0
2003,11,27,04,00,00,0
2003,11,27,05,00,00,0
2003,11,27,06,00,00,0
2003,11,27,07,00,00,0
2003,11,27,08,00,00,0
2003,11,27,09,00,00,0.068
2003,11,27,10,00,00,0.1765
2003,11,27,11,00,00,0.206
2003,11,27,12,00,00,0.162
2003,11,27,13,00,00,0.177
2003,11,27,14,00,00,0.073
2003,11,27,15,00,00,0.005
2003,11,27,16,00,00,0
2003,11,27,17,00,00,0
2003,11,27,18,00,00,0
2003,11,27,19,00,00,0
2003,11,27,20,00,00,0
2003,11,27,21,00,00,0
2003,11,27,22,00,00,0
2003,11,27,23,00,00,0
2003,11,28,00,00,00,0
2003,11,28,01,00,00,0.3005
2003,11,28,02,00,00,0.423
2003,11,28,03,00,00,0.331
2003,11,28,04,00,00,0.4075
2003,11,28,05,00,00,-0.495
2003,11,28,06,00,00,0.122
2003,11,28,07,00,00,0.0455
2003,11,28,08,00,00,0.3585
2003,11,28,09,00,00,-0.177
2003,11,28,10,00,00,0.495
2003,11,28,11,00,00,0.5615
2003,11,28,12,00,00,0.878
2003,11,28,13,00,00,0.605
2003,11,28,14,00,00,0.16
2003,11,28,15,00,00,0.298
2003,11,28,16,00,00,-0.142
2003,11,28,17,00,00,-0.5045
2003,11,28,18,00,00,0.2405
2003,11,28,19,00,00,0.323
2003,11,28,20,00,00,0.1775
2003,11,28,21,00,00,-0.0295
2003,11,28,22,00,00,0.1165
2003,11,28,23,00,00,0.0585
2003,11,29,00,00,00,-0.263
2003,11,29,01,00,00,0
2003,11,29,02,00,00,-0.1045
2003,11,29,03,00,00,0.13
2003,11,29,04,00,00,0
2003,11,29,05,00,00,-0.9015
2003,11,29,06,00,00,-0.074
2003,11,29,07,00,00,-0.6195
2003,11,29,08,00,00,0.005
2003,11,29,09,00,00,0.1265
2003,11,29,10,00,00,0.272
2003,11,29,11,00,00,1.222
2003,11,29,12,00,00,0.604
2003,11,29,13,00,00,-0.765
2003,11,29,14,00,00,0.009
2003,11,29,15,00,00,-0.5625
2003,11,29,16,00,00,-0.527
2003,11,29,17,00,00,-0.148
2003,11,29,18,00,00,0.062
2003,11,29,19,00,00,-1.4
2003,11,29,20,00,00,0.16
2003,11,29,21,00,00,0.0915
2003,11,29,22,00,00,-0.121
2003,11,29,23,00,00,0.6445
2003,11,30,00,00,00,-0.2015
2003,11,30,01,00,00,0.334
2003,11,30,02,00,00,-0.1755
2003,11,30,03,00,00,0
2003,11,30,04,00,00,0.685
2003,11,30,05,00,00,-0.3295
2003,11,30,06,00,00,0.3505
2003,11,30,07,00,00,0.122
2003,11,30,08,00,00,0.0075
2003,11,30,09,00,00,0.2085
2003,11,30,10,00,00,0.5515
2003,11,30,11,00,00,0.396
2003,11,30,12,00,00,0.305
2003,11,30,13,00,00,0.2795
2003,11,30,14,00,00,0.1395
2003,11,30,15,00,00,0.006
2003,11,30,16,00,00,0
2003,11,30,17,00,00,0
2003,11,30,18,00,00,0
2003,11,30,19,00,00,0.5425
2003,11,30,20,00,00,0.238
2003,11,30,21,00,00,0.142
2003,11,30,22,00,00,0.2095
2003,11,30,23,00,00,0
2003,12,01,00,00,00,0.464
2003,12,01,01,00,00,0.078
2003,12,01,02,00,00,0.9095
2003,12,01,03,00,00,0.0925
2003,12,01,04,00,00,0.9725
2003,12,01,05,00,00,0.6335
2003,12,01,06,00,00,-0.0655
2003,12,01,07,00,00,0.193
2003,12,01,08,00,00,-0.1525
2003,12,01,09,00,00,0.4855
2003,12,01,10,00,00,0.878
2003,12,01,11,00,00,0.4775
2003,12,01,12,00,00,0.796
2003,12,01,13,00,00,0.6995
2003,12,01,14,00,00,0.1525
2003,12,01,15,00,00,0.1495
2003,12,01,16,00,00,0
2003,12,01,17,00,00,0
2003,12,01,18,00,00,0
2003,12,01,19,00,00,0.7175
2003,12,01,20,00,00,0.7025
2003,12,01,21,00,00,0.0965
2003,12,01,22,00,00,0.0795
2003,12,01,23,00,00,-0.046
2003,12,02,00,00,00,0.022
2003,12,02,01,00,00,0
2003,12,02,02,00,00,0
2003,12,02,03,00,00,0
2003,12,02,04,00,00,0
2003,12,02,05,00,00,0.1445
2003,12,02,06,00,00,-1.4655
2003,12,02,07,00,00,-0.526
2003,12,02,08,00,00,0.0065
2003,12,02,09,00,00,0.2155
2003,12,02,10,00,00,0.7645
2003,12,02,11,00,00,2.627
2003,12,02,12,00,00,2.1325
2003,12,02,13,00,00,1.295
2003,12,02,14,00,00,0.362
2003,12,02,15,00,00,0.031
2003,12,02,16,00,00,0
2003,12,02,17,00,00,0.092
2003,12,02,18,00,00,0.1595
2003,12,02,19,00,00,-0.779
2003,12,02,20,00,00,0
2003,12,02,21,00,00,0.3255
2003,12,02,22,00,00,0
2003,12,02,23,00,00,-1.054
2003,12,03,00,00,00,0
2003,12,03,01,00,00,-0.4295
2003,12,03,02,00,00,0
2003,12,03,03,00,00,0.4015
2003,12,03,04,00,00,-0.0335
2003,12,03,05,00,00,0
2003,12,03,06,00,00,0
2003,12,03,07,00,00,0
2003,12,03,08,00,00,0.01
2003,12,03,09,00,00,0.1175
2003,12,03,10,00,00,0.446
2003,12,03,11,00,00,0.8535
2003,12,03,12,00,00,0.908
2003,12,03,13,00,00,0.59
2003,12,03,14,00,00,0.254
2003,12,03,15,00,00,0.0335
2003,12,03,16,00,00,0
2003,12,03,17,00,00,0
2003,12,03,18,00,00,0
2003,12,03,19,00,00,-0.107
2003,12,03,20,00,00,-0.006
2003,12,03,21,00,00,-0.1965
2003,12,03,22,00,00,-0.675
2003,12,03,23,00,00,0.0815
2003,12,04,00,00,00,0.0315
2003,12,04,01,00,00,-0.823
2003,12,04,02,00,00,-0.0285
2003,12,04,03,00,00,-0.22
2003,12,04,04,00,00,0.705
2003,12,04,05,00,00,0.3045
2003,12,04,06,00,00,0.1315
2003,12,04,07,00,00,1.292
2003,12,04,08,00,00,-0.488
2003,12,04,09,00,00,0.955
2003,12,04,10,00,00,1.0515
2003,12,04,11,00,00,0.2615
2003,12,04,12,00,00,0.8175
2003,12,04,13,00,00,0.761
2003,12,04,14,00,00,0.3925
2003,12,04,15,00,00,0.207
2003,12,04,16,00,00,0.1565
2003,12,04,17,00,00,-0.2395
2003,12,04,18,00,00,0.05
2003,12,04,19,00,00,-0.9545
2003,12,04,20,00,00,-0.945
2003,12,04,21,00,00,-0.23
2003,12,04,22,00,00,-0.5135
2003,12,04,23,00,00,-0.2935
2003,12,05,00,00,00,-0.71
2003,12,05,01,00,00,-0.72
2003,12,05,02,00,00,-1.1505
2003,12,05,03,00,00,-0.19
2003,12,05,04,00,00,-0.481
2003,12,05,05,00,00,-0.173
2003,12,05,06,00,00,0.1295
2003,12,05,07,00,00,0.01
2003,12,05,08,00,00,0.154
2003,12,05,09,00,00,0.2105
2003,12,05,10,00,00,1.1515
2003,12,05,11,00,00,1.8565
2003,12,05,12,00,00,1.6275
2003,12,05,13,00,00,1.6875
2003,12,05,14,00,00,0.728
2003,12,05,15,00,00,0.109
2003,12,05,16,00,00,-0.0215
2003,12,05,17,00,00,0.004
2003,12,05,18,00,00,-0.1955
2003,12,05,19,00,00,0.053
2003,12,05,20,00,00,0
2003,12,05,21,00,00,0
2003,12,05,22,00,00,0
2003,12,05,23,00,00,0
2003,12,06,00,00,00,0
2003,12,06,01,00,00,-0.076
2003,12,06,02,00,00,-0.581
2003,12,06,03,00,00,-0.364
2003,12,06,04,00,00,-0.1455
2003,12,06,05,00,00,-0.0475
2003,12,06,06,00,00,-0.2415
2003,12,06,07,00,00,0.0045
2003,12,06,08,00,00,0.028
2003,12,06,09,00,00,0.0405
2003,12,06,10,00,00,0.203
2003,12,06,11,00,00,0.131
2003,12,06,12,00,00,-0.462
2003,12,06,13,00,00,-0.428
2003,12,06,14,00,00,0.2
2003,12,06,15,00,00,-0.164
2003,12,06,16,00,00,-0.345
2003,12,06,17,00,00,-0.3535
2003,12,06,18,00,00,-0.079
2003,12,06,19,00,00,0.004
2003,12,06,20,00,00,0.055
2003,12,06,21,00,00,0.424
2003,12,06,22,00,00,-0.321
2003,12,06,23,00,00,0.148
2003,12,07,00,00,00,0.4635
2003,12,07,01,00,00,-0.2335
2003,12,07,02,00,00,0.2205
2003,12,07,03,00,00,0.2205
2003,12,07,04,00,00,0
2003,12,07,05,00,00,0.09
2003,12,07,06,00,00,-0.2795
2003,12,07,07,00,00,0.35
2003,12,07,08,00,00,0.5415
2003,12,07,09,00,00,0.404
2003,12,07,10,00,00,0.9165
2003,12,07,11,00,00,0.8315
2003,12,07,12,00,00,0.93
2003,12,07,13,00,00,1.2515
2003,12,07,14,00,00,0.2855
2003,12,07,15,00,00,0.492
2003,12,07,16,00,00,0.536
2003,12,07,17,00,00,0.295
2003,12,07,18,00,00,-0.3055
2003,12,07,19,00,00,0.7995
2003,12,07,20,00,00,0.5785
2003,12,07,21,00,00,-0.7735
2003,12,07,22,00,00,-1.074
2003,12,07,23,00,00,-0.2825
2003,12,08,00,00,00,-0.485
2003,12,08,01,00,00,-0.3615
2003,12,08,02,00,00,-0.581
2003,12,08,03,00,00,-0.6085
2003,12,08,04,00,00,-0.6785
2003,12,08,05,00,00,-0.2055
2003,12,08,06,00,00,-0.134
2003,12,08,07,00,00,-0.3155
2003,12,08,08,00,00,-0.404
2003,12,08,09,00,00,0.1495
2003,12,08,10,00,00,1.228
2003,12,08,11,00,00,1.4085
2003,12,08,12,00,00,1.915
2003,12,08,13,00,00,1.6015
2003,12,08,14,00,00,1.0435
2003,12,08,15,00,00,-0.069
2003,12,08,16,00,00,-0.1425
2003,12,08,17,00,00,0.2565
2003,12,08,18,00,00,0.269
2003,12,08,19,00,00,-0.279
2003,12,08,20,00,00,0.0475
2003,12,08,21,00,00,-0.2365
2003,12,08,22,00,00,0.014
2003,12,08,23,00,00,-0.1115
2003,12,09,00,00,00,0.2845
2003,12,09,01,00,00,0.163
2003,12,09,02,00,00,0.0635
2003,12,09,03,00,00,0.0765
2003,12,09,04,00,00,0.146
2003,12,09,05,00,00,0
2003,12,09,06,00,00,0
2003,12,09,07,00,00,0
2003,12,09,08,00,00,0.005
2003,12,09,09,00,00,0.214
2003,12,09,10,00,00,0.9415
2003,12,09,11,00,00,1.754
2003,12,09,12,00,00,1.9345
2003,12,09,13,00,00,1.52
2003,12,09,14,00,00,0.568
2003,12,09,15,00,00,0.0395
2003,12,09,16,00,00,0
2003,12,09,17,00,00,0
2003,12,09,18,00,00,0
2003,12,09,19,00,00,0
2003,12,09,20,00,00,0
2003,12,09,21,00,00,0
2003,12,09,22,00,00,0
2003,12,09,23,00,00,-0.1135
2003,12,10,00,00,00,0.1405
2003,12,10,01,00,00,-0.21
2003,12,10,02,00,00,0.9575
2003,12,10,03,00,00,0.6465
2003,12,10,04,00,00,0.2735
2003,12,10,05,00,00,0.0255
2003,12,10,06,00,00,0
2003,12,10,07,00,00,0
2003,12,10,08,00,00,0.3955
2003,12,10,09,00,00,0.444
2003,12,10,10,00,00,0.1905
2003,12,10,11,00,00,0.63
2003,12,10,12,00,00,-1.317
2003,12,10,13,00,00,-0.833
2003,12,10,14,00,00,0.519
2003,12,10,15,00,00,-0.0445
2003,12,10,16,00,00,0.1275
2003,12,10,17,00,00,0.7315
2003,12,10,18,00,00,0.564
2003,12,10,19,00,00,-0.262
2003,12,10,20,00,00,0.1695
2003,12,10,21,00,00,0.6175
2003,12,10,22,00,00,0.5175
2003,12,10,23,00,00,0.6345
2003,12,11,00,00,00,0.8665
2003,12,11,01,00,00,0.191
2003,12,11,02,00,00,0.3085
2003,12,11,03,00,00,0.3805
2003,12,11,04,00,00,0.608
2003,12,11,05,00,00,0.816
2003,12,11,06,00,00,0.972
2003,12,11,07,00,00,1.292
2003,12,11,08,00,00,0.415
2003,12,11,09,00,00,0.739
2003,12,11,10,00,00,0.36
2003,12,11,11,00,00,0.835
2003,12,11,12,00,00,1.144
2003,12,11,13,00,00,0.1365
2003,12,11,14,00,00,-0.0425
2003,12,11,15,00,00,0.094
2003,12,11,16,00,00,0.423
2003,12,11,17,00,00,-0.0995
2003,12,11,18,00,00,-0.107
2003,12,11,19,00,00,-0.1235
2003,12,11,20,00,00,-0.1925
2003,12,11,21,00,00,-0.607
2003,12,11,22,00,00,-0.619
2003,12,11,23,00,00,-1.901
2003,12,12,00,00,00,0.1985
2003,12,12,01,00,00,-0.3875
2003,12,12,02,00,00,-0.4525
2003,12,12,03,00,00,-0.6465
2003,12,12,04,00,00,-0.564
2003,12,12,05,00,00,-0.3695
2003,12,12,06,00,00,-0.5825
2003,12,12,07,00,00,-0.802
2003,12,12,08,00,00,-0.759
2003,12,12,09,00,00,-0.672
2003,12,12,10,00,00,-0.159
2003,12,12,11,00,00,1.6015
2003,12,12,12,00,00,3.442
2003,12,12,13,00,00,1.9325
2003,12,12,14,00,00,0.7125
2003,12,12,15,00,00,0.08
2003,12,12,16,00,00,-0.144
2003,12,12,17,00,00,-0.1245
2003,12,12,18,00,00,-0.2065
2003,12,12,19,00,00,-0.139
2003,12,12,20,00,00,-0.1475
2003,12,12,21,00,00,-0.2805
2003,12,12,22,00,00,-0.1345
2003,12,12,23,00,00,0.017
2003,12,13,00,00,00,-0.0595
2003,12,13,01,00,00,-0.1035
2003,12,13,02,00,00,-0.306
2003,12,13,03,00,00,-0.1255
2003,12,13,04,00,00,0.1595
2003,12,13,05,00,00,-0.012
2003,12,13,06,00,00,-0.2335
2003,12,13,07,00,00,-0.1285
2003,12,13,08,00,00,0
2003,12,13,09,00,00,-0.7575
2003,12,13,10,00,00,0.814
2003,12,13,11,00,00,1.8425
2003,12,13,12,00,00,1.783
2003,12,13,13,00,00,1.112
2003,12,13,14,00,00,0.375
2003,12,13,15,00,00,0.032
2003,12,13,16,00,00,0.097
2003,12,13,17,00,00,-0.2335
2003,12,13,18,00,00,-0.2265
2003,12,13,19,00,00,-1.443
2003,12,13,20,00,00,1.2835
2003,12,13,21,00,00,0.3005
2003,12,13,22,00,00,0.7595
2003,12,13,23,00,00,0.212
2003,12,14,00,00,00,0.44
2003,12,14,01,00,00,0.7285
2003,12,14,02,00,00,0.5745
2003,12,14,03,00,00,0.8725
2003,12,14,04,00,00,0.6915
2003,12,14,05,00,00,0.3605
2003,12,14,06,00,00,0.616
2003,12,14,07,00,00,0.7795
2003,12,14,08,00,00,0.531
2003,12,14,09,00,00,0.651
2003,12,14,10,00,00,0.2475
2003,12,14,11,00,00,0.042
2003,12,14,12,00,00,0.638
2003,12,14,13,00,00,0.4905
2003,12,14,14,00,00,0.394
2003,12,14,15,00,00,0.524
2003,12,14,16,00,00,0.668
2003,12,14,17,00,00,0.514
2003,12,14,18,00,00,0.471
2003,12,14,19,00,00,0.389
2003,12,14,20,00,00,0.234
2003,12,14,21,00,00,0.4745
2003,12,14,22,00,00,0.5485
2003,12,14,23,00,00,0.3725
2003,12,15,00,00,00,0.3995
2003,12,15,01,00,00,1.0795
2003,12,15,02,00,00,-0.8685
2003,12,15,03,00,00,0.067
2003,12,15,04,00,00,-0.7165
2003,12,15,05,00,00,0.0485
2003,12,15,06,00,00,0.23
2003,12,15,07,00,00,-0.061
2003,12,15,08,00,00,-0.0565
2003,12,15,09,00,00,-0.028
2003,12,15,10,00,00,-0.213
2003,12,15,11,00,00,0.119
2003,12,15,12,00,00,0.164
2003,12,15,13,00,00,-0.1215
2003,12,15,14,00,00,0.133
2003,12,15,15,00,00,0.0975
2003,12,15,16,00,00,0.0405
2003,12,15,17,00,00,-0.044
2003,12,15,18,00,00,0.008
2003,12,15,19,00,00,-0.2805
2003,12,15,20,00,00,-0.1875
2003,12,15,21,00,00,-0.185
2003,12,15,22,00,00,-0.169
2003,12,15,23,00,00,-0.256
2003,12,16,00,00,00,-0.592
2003,12,16,01,00,00,-0.0455
2003,12,16,02,00,00,-0.226
2003,12,16,03,00,00,-0.197
2003,12,16,04,00,00,0.2725
2003,12,16,05,00,00,0.281
2003,12,16,06,00,00,-0.228
2003,12,16,07,00,00,-0.103
2003,12,16,08,00,00,-0.555
2003,12,16,09,00,00,-0.756
2003,12,16,10,00,00,-0.4545
2003,12,16,11,00,00,0.137
2003,12,16,12,00,00,3.5895
2003,12,16,13,00,00,1.601
2003,12,16,14,00,00,0.458
2003,12,16,15,00,00,-0.1665
2003,12,16,16,00,00,-0.174
2003,12,16,17,00,00,-0.29
2003,12,16,18,00,00,-0.2695
2003,12,16,19,00,00,-0.3
2003,12,16,20,00,00,0
2003,12,16,21,00,00,0
2003,12,16,22,00,00,0
2003,12,16,23,00,00,0
2003,12,17,00,00,00,0
2003,12,17,01,00,00,0
2003,12,17,02,00,00,0
2003,12,17,03,00,00,0
2003,12,17,04,00,00,0
2003,12,17,05,00,00,0
2003,12,17,06,00,00,0.1135
2003,12,17,07,00,00,1.0285
2003,12,17,08,00,00,0.64
2003,12,17,09,00,00,0.667
2003,12,17,10,00,00,1.0085
2003,12,17,11,00,00,1.249
2003,12,17,12,00,00,1.067
2003,12,17,13,00,00,1.244
2003,12,17,14,00,00,0.357
2003,12,17,15,00,00,0.321
2003,12,17,16,00,00,-0.418
2003,12,17,17,00,00,-0.8605
2003,12,17,18,00,00,-0.9525
2003,12,17,19,00,00,-0.289
2003,12,17,20,00,00,-0.8165
2003,12,17,21,00,00,-0.3185
2003,12,17,22,00,00,-0.9545
2003,12,17,23,00,00,-0.877
2003,12,18,00,00,00,-0.3005
2003,12,18,01,00,00,-0.6315
2003,12,18,02,00,00,-0.1325
2003,12,18,03,00,00,-0.138
2003,12,18,04,00,00,0.0755
2003,12,18,05,00,00,0
2003,12,18,06,00,00,0
2003,12,18,07,00,00,0
2003,12,18,08,00,00,0
2003,12,18,09,00,00,0.032
2003,12,18,10,00,00,-0.23
2003,12,18,11,00,00,0.5265
2003,12,18,12,00,00,0.028
2003,12,18,13,00,00,0.3475
2003,12,18,14,00,00,0.371
2003,12,18,15,00,00,0.602
2003,12,18,16,00,00,0.9795
2003,12,18,17,00,00,0.915
2003,12,18,18,00,00,1.2265
2003,12,18,19,00,00,0.889
2003,12,18,20,00,00,0
2003,12,18,21,00,00,0
2003,12,18,22,00,00,0
2003,12,18,23,00,00,0
2003,12,19,00,00,00,0
2003,12,19,01,00,00,0
2003,12,19,02,00,00,0
2003,12,19,03,00,00,0
2003,12,19,04,00,00,0.616
2003,12,19,05,00,00,0.0455
2003,12,19,06,00,00,0.131
2003,12,19,07,00,00,-0.4615
2003,12,19,08,00,00,-0.539
2003,12,19,09,00,00,-0.367
2003,12,19,10,00,00,-0.129
2003,12,19,11,00,00,-1.0685
2003,12,19,12,00,00,-0.691
2003,12,19,13,00,00,0.155
2003,12,19,14,00,00,0.058
2003,12,19,15,00,00,-0.097
2003,12,19,16,00,00,-0.051
2003,12,19,17,00,00,0.2995
2003,12,19,18,00,00,-0.21
2003,12,19,19,00,00,-0.001
2003,12,19,20,00,00,-0.414
2003,12,19,21,00,00,-0.6295
2003,12,19,22,00,00,-0.1705
2003,12,19,23,00,00,-0.5715
2003,12,20,00,00,00,-0.26
2003,12,20,01,00,00,-0.769
2003,12,20,02,00,00,-0.568
2003,12,20,03,00,00,-0.701
2003,12,20,04,00,00,0.681
2003,12,20,05,00,00,0.8045
2003,12,20,06,00,00,-0.208
2003,12,20,07,00,00,-0.927
2003,12,20,08,00,00,-1.05
2003,12,20,09,00,00,-1.0045
2003,12,20,10,00,00,-0.435
2003,12,20,11,00,00,0.592
2003,12,20,12,00,00,0.2195
2003,12,20,13,00,00,0.0755
2003,12,20,14,00,00,0.3565
2003,12,20,15,00,00,0.0315
2003,12,20,16,00,00,0
2003,12,20,17,00,00,0
2003,12,20,18,00,00,0
2003,12,20,19,00,00,0
2003,12,20,20,00,00,0
2003,12,20,21,00,00,0
2003,12,20,22,00,00,0
2003,12,20,23,00,00,0
2003,12,21,00,00,00,0
2003,12,21,01,00,00,0
2003,12,21,02,00,00,0
2003,12,21,03,00,00,0
2003,12,21,04,00,00,0
2003,12,21,05,00,00,0
2003,12,21,06,00,00,0
2003,12,21,07,00,00,0
2003,12,21,08,00,00,0
2003,12,21,09,00,00,0.042
2003,12,21,10,00,00,0.2305
2003,12,21,11,00,00,0.244
2003,12,21,12,00,00,0.5465
2003,12,21,13,00,00,0.367
2003,12,21,14,00,00,0.256
2003,12,21,15,00,00,0.5455
2003,12,21,16,00,00,0.537
2003,12,21,17,00,00,0.6005
2003,12,21,18,00,00,0.01
2003,12,21,19,00,00,0.593
2003,12,21,20,00,00,0.665
2003,12,21,21,00,00,0.2455
2003,12,21,22,00,00,0.1305
2003,12,21,23,00,00,-0.31
2003,12,22,00,00,00,0.289
2003,12,22,01,00,00,0.2755
2003,12,22,02,00,00,-0.009
2003,12,22,03,00,00,0.469
2003,12,22,04,00,00,-0.3275
2003,12,22,05,00,00,0.05
2003,12,22,06,00,00,-0.6035
2003,12,22,07,00,00,0.033
2003,12,22,08,00,00,0.05
2003,12,22,09,00,00,0.4385
2003,12,22,10,00,00,-0.4045
2003,12,22,11,00,00,0.056
2003,12,22,12,00,00,0.1385
2003,12,22,13,00,00,0.1735
2003,12,22,14,00,00,-0.401
2003,12,22,15,00,00,-0.005
2003,12,22,16,00,00,-0.0705
2003,12,22,17,00,00,0.0325
2003,12,22,18,00,00,-0.0005
2003,12,22,19,00,00,0.0145
2003,12,22,20,00,00,-0.165
2003,12,22,21,00,00,-0.279
2003,12,22,22,00,00,-0.085
2003,12,22,23,00,00,0
2003,12,23,00,00,00,0
2003,12,23,01,00,00,0
2003,12,23,02,00,00,0
2003,12,23,03,00,00,0
2003,12,23,04,00,00,0
2003,12,23,05,00,00,0
2003,12,23,06,00,00,0
2003,12,23,07,00,00,0
2003,12,23,08,00,00,0
2003,12,23,09,00,00,0.034
2003,12,23,10,00,00,0.2255
2003,12,23,11,00,00,0.461
2003,12,23,12,00,00,0.7095
2003,12,23,13,00,00,0.6315
2003,12,23,14,00,00,0.1965
2003,12,23,15,00,00,0.0185
2003,12,23,16,00,00,0
2003,12,23,17,00,00,0
2003,12,23,18,00,00,0
2003,12,23,19,00,00,0
2003,12,23,20,00,00,0
2003,12,23,21,00,00,0
2003,12,23,22,00,00,0
2003,12,23,23,00,00,0
2003,12,24,00,00,00,0
2003,12,24,01,00,00,0
2003,12,24,02,00,00,0
2003,12,24,03,00,00,0
2003,12,24,04,00,00,0
2003,12,24,05,00,00,0
2003,12,24,06,00,00,0
2003,12,24,07,00,00,0
2003,12,24,08,00,00,0
2003,12,24,09,00,00,0.026
2003,12,24,10,00,00,0.174
2003,12,24,11,00,00,0.341
2003,12,24,12,00,00,0.968
2003,12,24,13,00,00,1.4045
2003,12,24,14,00,00,1.5575
2003,12,24,15,00,00,0.7945
2003,12,24,16,00,00,1.122
2003,12,24,17,00,00,0.254
2003,12,24,18,00,00,0.811
2003,12,24,19,00,00,0.3235
2003,12,24,20,00,00,1.002
2003,12,24,21,00,00,0.303
2003,12,24,22,00,00,0.53
