Year,Month,Day,Hour,Minute,Second,HYY_META.RHIRGA336
2013,01,03,23,00,00,102.936
2013,01,04,00,00,00,99.369
2013,01,04,01,00,00,100.234
2013,01,04,02,00,00,100.555
2013,01,04,03,00,00,101.882
2013,01,04,04,00,00,101.704
2013,01,04,05,00,00,101.726
2013,01,04,06,00,00,102.199
2013,01,04,07,00,00,102.272
2013,01,04,08,00,00,102.783
2013,01,04,09,00,00,103.072
2013,01,04,10,00,00,103.372
2013,01,04,11,00,00,103.196
2013,01,04,12,00,00,103.083
2013,01,04,13,00,00,102.796
2013,01,04,14,00,00,102.537
2013,01,04,15,00,00,102.636
2013,01,04,16,00,00,102.217
2013,01,04,17,00,00,101.125
2013,01,04,18,00,00,99.721
2013,01,04,19,00,00,98.186
2013,01,04,20,00,00,97.254
2013,01,04,21,00,00,96.046
2013,01,04,22,00,00,94.884
2013,01,04,23,00,00,94.728
2013,01,05,00,00,00,98.298
2013,01,05,01,00,00,97.78
2013,01,05,02,00,00,97.504
2013,01,05,03,00,00,98.423
2013,01,05,04,00,00,99.589
2013,01,05,05,00,00,100.638
2013,01,05,06,00,00,102.089
2013,01,05,07,00,00,101.627
2013,01,05,08,00,00,100.991
2013,01,05,09,00,00,100.632
2013,01,05,10,00,00,100.822
2013,01,05,11,00,00,100.491
2013,01,05,12,00,00,100.536
2013,01,05,13,00,00,98.104
2013,01,05,14,00,00,97.894
2013,01,05,15,00,00,99.97
2013,01,05,16,00,00,101.34
2013,01,05,17,00,00,101.392
2013,01,05,18,00,00,100.669
2013,01,05,19,00,00,100.569
2013,01,05,20,00,00,100.581
2013,01,05,21,00,00,100.58
2013,01,05,22,00,00,100.651
2013,01,05,23,00,00,100.68
2013,01,06,00,00,00,100.386
2013,01,06,01,00,00,99.692
2013,01,06,02,00,00,99.417
2013,01,06,03,00,00,98.773
2013,01,06,04,00,00,98.329
2013,01,06,05,00,00,97.633
2013,01,06,06,00,00,98.104
2013,01,06,07,00,00,98.098
2013,01,06,08,00,00,98.068
2013,01,06,09,00,00,97.642
2013,01,06,10,00,00,97.69
2013,01,06,11,00,00,98.068
2013,01,06,12,00,00,98.304
2013,01,06,13,00,00,99.31
2013,01,06,14,00,00,99.233
2013,01,06,15,00,00,97.906
2013,01,06,16,00,00,97.899
2013,01,06,17,00,00,98.02
2013,01,06,18,00,00,98.108
2013,01,06,19,00,00,98.692
2013,01,06,20,00,00,98.442
2013,01,06,21,00,00,99.174
2013,01,06,22,00,00,98.293
2013,01,06,23,00,00,97.136
2013,01,07,00,00,00,96.418
2013,01,07,01,00,00,96.316
2013,01,07,02,00,00,96.196
2013,01,07,03,00,00,95.464
2013,01,07,04,00,00,96.081
2013,01,07,05,00,00,96.006
2013,01,07,06,00,00,96.371
2013,01,07,07,00,00,96.429
2013,01,07,08,00,00,96.111
2013,01,07,09,00,00,96.456
2013,01,07,10,00,00,96.572
2013,01,07,11,00,00,96.569
2013,01,07,12,00,00,97.248
2013,01,07,13,00,00,97.724
2013,01,07,14,00,00,97.422
2013,01,07,15,00,00,97.435
2013,01,07,16,00,00,97.597
2013,01,07,17,00,00,97.847
2013,01,07,18,00,00,97.888
2013,01,07,19,00,00,98.245
2013,01,07,20,00,00,98.701
2013,01,07,21,00,00,99.29
2013,01,07,22,00,00,99.957
2013,01,07,23,00,00,100.554
2013,01,08,00,00,00,97.74
2013,01,08,01,00,00,98.112
2013,01,08,02,00,00,98.966
2013,01,08,03,00,00,99.553
2013,01,08,04,00,00,99.509
2013,01,08,05,00,00,99.633
2013,01,08,06,00,00,99.704
2013,01,08,07,00,00,100.272
2013,01,08,08,00,00,100.581
2013,01,08,09,00,00,101.101
2013,01,08,10,00,00,101.382
2013,01,08,11,00,00,102.048
2013,01,08,12,00,00,102.428
2013,01,08,13,00,00,102.594
2013,01,08,14,00,00,102.683
2013,01,08,15,00,00,102.601
2013,01,08,16,00,00,102.488
2013,01,08,17,00,00,102.523
2013,01,08,18,00,00,102.713
2013,01,08,19,00,00,102.704
2013,01,08,20,00,00,102.625
2013,01,08,21,00,00,102.93
2013,01,08,22,00,00,103.082
2013,01,08,23,00,00,103.098
2013,01,09,00,00,00,104.095
2013,01,09,01,00,00,103.842
2013,01,09,02,00,00,103.326
2013,01,09,03,00,00,102.881
2013,01,09,04,00,00,102.609
2013,01,09,05,00,00,102.088
2013,01,09,06,00,00,102.405
2013,01,09,07,00,00,102.188
2013,01,09,08,00,00,101.926
2013,01,09,09,00,00,102.383
2013,01,09,10,00,00,101.64
2013,01,09,11,00,00,101.426
2013,01,09,12,00,00,100.926
2013,01,09,13,00,00,100.506
2013,01,09,14,00,00,100.218
2013,01,09,15,00,00,99.614
2013,01,09,16,00,00,99.198
2013,01,09,17,00,00,99.284
2013,01,09,18,00,00,99.085
2013,01,09,19,00,00,99.338
2013,01,09,20,00,00,99.007
2013,01,09,21,00,00,98.891
2013,01,09,22,00,00,98.386
2013,01,09,23,00,00,97.985
2013,01,10,00,00,00,99.909
2013,01,10,01,00,00,100.586
2013,01,10,02,00,00,102.305
2013,01,10,03,00,00,101.789
2013,01,10,04,00,00,100.752
2013,01,10,05,00,00,100.522
2013,01,10,06,00,00,99.774
2013,01,10,07,00,00,98.553
2013,01,10,08,00,00,99.063
2013,01,10,09,00,00,98.811
2013,01,10,10,00,00,99.28
2013,01,10,11,00,00,99.591
2013,01,10,12,00,00,99.669
2013,01,10,13,00,00,98.856
2013,01,10,14,00,00,99.359
2013,01,10,15,00,00,100.213
2013,01,10,16,00,00,99.914
2013,01,10,17,00,00,99.402
2013,01,10,18,00,00,97.907
2013,01,10,19,00,00,97.37
2013,01,10,20,00,00,98.011
2013,01,10,21,00,00,97.668
2013,01,10,22,00,00,97.984
2013,01,10,23,00,00,97.174
2013,01,11,00,00,00,96.778
2013,01,11,01,00,00,96.466
2013,01,11,02,00,00,96.953
2013,01,11,03,00,00,97.548
2013,01,11,04,00,00,97.321
2013,01,11,05,00,00,96.955
2013,01,11,06,00,00,98.155
2013,01,11,07,00,00,97.07
2013,01,11,08,00,00,96.22
2013,01,11,09,00,00,96.619
2013,01,11,10,00,00,97.035
2013,01,11,11,00,00,97.199
2013,01,11,12,00,00,96.287
2013,01,11,13,00,00,97.032
2013,01,11,14,00,00,97.3
2013,01,11,15,00,00,96.886
2013,01,11,16,00,00,96.229
2013,01,11,17,00,00,94.225
2013,01,11,18,00,00,94.961
2013,01,11,19,00,00,95.601
2013,01,11,20,00,00,97.034
2013,01,11,21,00,00,97.914
2013,01,11,22,00,00,98.457
2013,01,11,23,00,00,98.363
2013,01,12,00,00,00,98.543
2013,01,12,01,00,00,99.446
2013,01,12,02,00,00,98.866
2013,01,12,03,00,00,98.613
2013,01,12,04,00,00,99.199
2013,01,12,05,00,00,99
2013,01,12,06,00,00,97.327
2013,01,12,07,00,00,96.459
2013,01,12,08,00,00,96.119
2013,01,12,09,00,00,95.506
2013,01,12,10,00,00,95.417
2013,01,12,11,00,00,95.387
2013,01,12,12,00,00,94.972
2013,01,12,13,00,00,93.464
2013,01,12,14,00,00,92.858
2013,01,12,15,00,00,93.293
2013,01,12,16,00,00,93.315
2013,01,12,17,00,00,93.826
2013,01,12,18,00,00,94.841
2013,01,12,19,00,00,95.076
2013,01,12,20,00,00,95.958
2013,01,12,21,00,00,96.659
2013,01,12,22,00,00,97.393
2013,01,12,23,00,00,97.161
2013,01,13,00,00,00,97.902
2013,01,13,01,00,00,98.268
2013,01,13,02,00,00,98.719
2013,01,13,03,00,00,98.68
2013,01,13,04,00,00,98.776
2013,01,13,05,00,00,99.299
2013,01,13,06,00,00,99.423
2013,01,13,07,00,00,100.005
2013,01,13,08,00,00,99.905
2013,01,13,09,00,00,99.887
2013,01,13,10,00,00,99.827
2013,01,13,11,00,00,100.352
2013,01,13,12,00,00,100.398
2013,01,13,13,00,00,100.566
2013,01,13,14,00,00,100.601
2013,01,13,15,00,00,100.649
2013,01,13,16,00,00,100.939
2013,01,13,17,00,00,100.818
2013,01,13,18,00,00,100.589
2013,01,13,19,00,00,100.451
2013,01,13,20,00,00,100.267
2013,01,13,21,00,00,99.696
2013,01,13,22,00,00,99.865
2013,01,13,23,00,00,99.536
2013,01,14,00,00,00,99.566
2013,01,14,01,00,00,99.844
2013,01,14,02,00,00,100.073
2013,01,14,03,00,00,99.62
2013,01,14,04,00,00,99.66
2013,01,14,05,00,00,99.617
2013,01,14,06,00,00,99.307
2013,01,14,07,00,00,99.744
2013,01,14,08,00,00,99.976
2013,01,14,09,00,00,99.874
2013,01,14,10,00,00,100.044
2013,01,14,11,00,00,100.394
2013,01,14,12,00,00,100.287
2013,01,14,13,00,00,99.688
2013,01,14,14,00,00,99.331
2013,01,14,15,00,00,99.201
2013,01,14,16,00,00,98.774
2013,01,14,17,00,00,98.581
2013,01,14,18,00,00,98.477
2013,01,14,19,00,00,97.983
2013,01,14,20,00,00,97.557
2013,01,14,21,00,00,97.472
2013,01,14,22,00,00,97.417
2013,01,14,23,00,00,97.028
2013,01,15,00,00,00,97.221
2013,01,15,01,00,00,97.536
2013,01,15,02,00,00,97.314
2013,01,15,03,00,00,97.706
2013,01,15,04,00,00,97.147
2013,01,15,05,00,00,95.317
2013,01,15,06,00,00,93.95
2013,01,15,07,00,00,93.962
2013,01,15,08,00,00,94.731
2013,01,15,09,00,00,95.85
2013,01,15,10,00,00,96.349
2013,01,15,11,00,00,97.447
2013,01,15,12,00,00,97.565
2013,01,15,13,00,00,97.178
2013,01,15,14,00,00,97.481
2013,01,15,15,00,00,97.503
2013,01,15,16,00,00,98.506
2013,01,15,17,00,00,97.663
2013,01,15,18,00,00,98.381
2013,01,15,19,00,00,99.179
2013,01,15,20,00,00,99.676
2013,01,15,21,00,00,100.221
2013,01,15,22,00,00,100.867
2013,01,15,23,00,00,100.331
2013,01,16,00,00,00,99.019
2013,01,16,01,00,00,97.99
2013,01,16,02,00,00,98.624
2013,01,16,03,00,00,99.286
2013,01,16,04,00,00,99.598
2013,01,16,05,00,00,99.467
2013,01,16,06,00,00,98.392
2013,01,16,07,00,00,98.386
2013,01,16,08,00,00,97.671
2013,01,16,09,00,00,98.185
2013,01,16,10,00,00,98.46
2013,01,16,11,00,00,97.383
2013,01,16,12,00,00,96.822
2013,01,16,13,00,00,95.928
2013,01,16,14,00,00,96.033
2013,01,16,15,00,00,96.642
2013,01,16,16,00,00,97.504
2013,01,16,17,00,00,98.095
2013,01,16,18,00,00,97.778
2013,01,16,19,00,00,97.174
2013,01,16,20,00,00,97.338
2013,01,16,21,00,00,96.959
2013,01,16,22,00,00,96.406
2013,01,16,23,00,00,95.686
2013,01,17,00,00,00,95.496
2013,01,17,01,00,00,95.464
2013,01,17,02,00,00,95.704
2013,01,17,03,00,00,95.663
2013,01,17,04,00,00,95.101
2013,01,17,05,00,00,95.383
2013,01,17,06,00,00,95.306
2013,01,17,07,00,00,94.95
2013,01,17,08,00,00,94.964
2013,01,17,09,00,00,94.981
2013,01,17,10,00,00,95.327
2013,01,17,11,00,00,95.758
2013,01,17,12,00,00,95.549
2013,01,17,13,00,00,94.658
2013,01,17,14,00,00,93.893
2013,01,17,15,00,00,93.688
2013,01,17,16,00,00,93.776
2013,01,17,17,00,00,93.814
2013,01,17,18,00,00,95.285
2013,01,17,19,00,00,95.433
2013,01,17,20,00,00,94.382
2013,01,17,21,00,00,94.025
2013,01,17,22,00,00,92.452
2013,01,17,23,00,00,91.219
2013,01,18,00,00,00,89.481
2013,01,18,01,00,00,86.642
2013,01,18,02,00,00,82.887
2013,01,18,03,00,00,75.36
2013,01,18,04,00,00,72.672
2013,01,18,05,00,00,67.834
2013,01,18,06,00,00,63.013
2013,01,18,07,00,00,53.449
2013,01,18,08,00,00,60.701
2013,01,18,09,00,00,54.988
2013,01,18,10,00,00,45.082
2013,01,18,11,00,00,52.092
2013,01,18,12,00,00,64.962
2013,01,18,13,00,00,58.44
2013,01,18,14,00,00,70.492
2013,01,18,15,00,00,76.823
2013,01,18,16,00,00,80.325
2013,01,18,17,00,00,90.315
2013,01,18,18,00,00,95.55
2013,01,18,19,00,00,92.508
2013,01,18,20,00,00,91.066
2013,01,18,21,00,00,90.181
2013,01,18,22,00,00,84.406
2013,01,18,23,00,00,77.035
2013,01,19,00,00,00,73.709
2013,01,19,01,00,00,70.086
2013,01,19,02,00,00,69.176
2013,01,19,03,00,00,79.336
2013,01,19,04,00,00,89.571
2013,01,19,05,00,00,94.905
2013,01,19,06,00,00,95.71
2013,01,19,07,00,00,96.252
2013,01,19,08,00,00,96.161
2013,01,19,09,00,00,96.846
2013,01,19,10,00,00,97.031
2013,01,19,11,00,00,97.555
2013,01,19,12,00,00,98.109
2013,01,19,13,00,00,99.026
2013,01,19,14,00,00,99.165
2013,01,19,15,00,00,99.047
2013,01,19,16,00,00,98.815
2013,01,19,17,00,00,98.443
2013,01,19,18,00,00,99.007
2013,01,19,19,00,00,99.113
2013,01,19,20,00,00,99.266
2013,01,19,21,00,00,100.5
2013,01,19,22,00,00,100.581
2013,01,19,23,00,00,100.93
2013,01,20,00,00,00,100.595
2013,01,20,01,00,00,99.552
2013,01,20,02,00,00,99.018
2013,01,20,03,00,00,97.796
2013,01,20,04,00,00,96.988
2013,01,20,05,00,00,96.75
2013,01,20,06,00,00,96.696
2013,01,20,07,00,00,96.85
2013,01,20,08,00,00,96.89
2013,01,20,09,00,00,96.974
2013,01,20,10,00,00,96.924
2013,01,20,11,00,00,96.844
2013,01,20,12,00,00,96.439
2013,01,20,13,00,00,96.454
2013,01,20,14,00,00,96.671
2013,01,20,15,00,00,96.032
2013,01,20,16,00,00,95.786
2013,01,20,17,00,00,95.836
2013,01,20,18,00,00,95.723
2013,01,20,19,00,00,95.776
2013,01,20,20,00,00,96.101
2013,01,20,21,00,00,95.877
2013,01,20,22,00,00,96.049
2013,01,20,23,00,00,95.854
2013,01,21,00,00,00,95.912
2013,01,21,01,00,00,95.564
2013,01,21,02,00,00,94.982
2013,01,21,03,00,00,94.376
2013,01,21,04,00,00,94.439
2013,01,21,05,00,00,94.335
2013,01,21,06,00,00,93.906
2013,01,21,07,00,00,92.983
2013,01,21,08,00,00,93.065
2013,01,21,09,00,00,92.619
2013,01,21,10,00,00,92.198
2013,01,21,11,00,00,92.217
2013,01,21,12,00,00,92.526
2013,01,21,13,00,00,92.504
2013,01,21,14,00,00,92.558
2013,01,21,15,00,00,94.105
2013,01,21,16,00,00,94.146
2013,01,21,17,00,00,88.895
2013,01,21,18,00,00,84.991
2013,01,21,19,00,00,86.698
2013,01,21,20,00,00,88.031
2013,01,21,21,00,00,86.743
2013,01,21,22,00,00,90.053
2013,01,21,23,00,00,92.405
2013,01,22,00,00,00,95.638
2013,01,22,01,00,00,97.256
2013,01,22,02,00,00,98.179
2013,01,22,03,00,00,98.53
2013,01,22,04,00,00,98.889
2013,01,22,05,00,00,97.797
2013,01,22,06,00,00,97.732
2013,01,22,07,00,00,97.274
2013,01,22,08,00,00,96.697
2013,01,22,09,00,00,96.431
2013,01,22,10,00,00,96.614
2013,01,22,11,00,00,97.296
2013,01,22,12,00,00,96.902
2013,01,22,13,00,00,96.484
2013,01,22,14,00,00,97.484
2013,01,22,15,00,00,98.001
2013,01,22,16,00,00,98.884
2013,01,22,17,00,00,99.136
2013,01,22,18,00,00,99.579
2013,01,22,19,00,00,98.316
2013,01,22,20,00,00,97.883
2013,01,22,21,00,00,97.404
2013,01,22,22,00,00,97.384
2013,01,22,23,00,00,98.077
2013,01,23,00,00,00,98.36
2013,01,23,01,00,00,98.764
2013,01,23,02,00,00,98.737
2013,01,23,03,00,00,98.649
2013,01,23,04,00,00,98.324
2013,01,23,05,00,00,97.804
2013,01,23,06,00,00,98.226
2013,01,23,07,00,00,97.524
2013,01,23,08,00,00,95.895
2013,01,23,09,00,00,95.461
2013,01,23,10,00,00,96.499
2013,01,23,11,00,00,96.45
2013,01,23,12,00,00,96.696
2013,01,23,13,00,00,96.69
2013,01,23,14,00,00,96.907
2013,01,23,15,00,00,97.508
2013,01,23,16,00,00,97.397
2013,01,23,17,00,00,96.902
2013,01,23,18,00,00,97.481
2013,01,23,19,00,00,97.455
2013,01,23,20,00,00,97.152
2013,01,23,21,00,00,97.13
2013,01,23,22,00,00,95.797
2013,01,23,23,00,00,94.934
2013,01,24,00,00,00,94.442
2013,01,24,01,00,00,93.968
2013,01,24,02,00,00,93.8
2013,01,24,03,00,00,93.583
2013,01,24,04,00,00,93.404
2013,01,24,05,00,00,93.013
2013,01,24,06,00,00,92.862
2013,01,24,07,00,00,92.826
2013,01,24,08,00,00,92.827
2013,01,24,09,00,00,93.219
2013,01,24,10,00,00,93.813
2013,01,24,11,00,00,94.498
2013,01,24,12,00,00,94.546
2013,01,24,13,00,00,95.124
2013,01,24,14,00,00,95.962
2013,01,24,15,00,00,96.488
2013,01,24,16,00,00,96.922
2013,01,24,17,00,00,96.972
2013,01,24,18,00,00,96.94
2013,01,24,19,00,00,97.113
2013,01,24,20,00,00,96.982
2013,01,24,21,00,00,97.692
2013,01,24,22,00,00,97.851
2013,01,24,23,00,00,96.986
2013,01,25,00,00,00,97.705
2013,01,25,01,00,00,97.128
2013,01,25,02,00,00,97.173
2013,01,25,03,00,00,97.449
2013,01,25,04,00,00,97.352
2013,01,25,05,00,00,97.083
2013,01,25,06,00,00,97.073
2013,01,25,07,00,00,97.013
2013,01,25,08,00,00,97.393
2013,01,25,09,00,00,97.674
2013,01,25,10,00,00,97.698
2013,01,25,11,00,00,98.369
2013,01,25,12,00,00,98.613
2013,01,25,13,00,00,98.958
2013,01,25,14,00,00,99.336
2013,01,25,15,00,00,99.596
2013,01,25,16,00,00,99.765
2013,01,25,17,00,00,99.898
2013,01,25,18,00,00,99.912
2013,01,25,19,00,00,100.078
2013,01,25,20,00,00,99.538
2013,01,25,21,00,00,99.271
2013,01,25,22,00,00,99.184
2013,01,25,23,00,00,98.819
2013,01,26,00,00,00,98.913
2013,01,26,01,00,00,97.854
2013,01,26,02,00,00,97.671
2013,01,26,03,00,00,97.3
2013,01,26,04,00,00,97.062
2013,01,26,05,00,00,97.372
2013,01,26,06,00,00,97.087
2013,01,26,07,00,00,96.854
2013,01,26,08,00,00,96.494
2013,01,26,09,00,00,97.556
2013,01,26,10,00,00,98.177
2013,01,26,11,00,00,98.74
2013,01,26,12,00,00,99.346
2013,01,26,13,00,00,100.702
2013,01,26,14,00,00,100.091
2013,01,26,15,00,00,98.923
2013,01,26,16,00,00,98.361
2013,01,26,17,00,00,98.449
2013,01,26,18,00,00,98.536
2013,01,26,19,00,00,98.385
2013,01,26,20,00,00,95.816
2013,01,26,21,00,00,94.943
2013,01,26,22,00,00,94.583
2013,01,26,23,00,00,93.532
2013,01,27,00,00,00,91.878
2013,01,27,01,00,00,88.606
2013,01,27,02,00,00,88.256
2013,01,27,03,00,00,90.482
2013,01,27,04,00,00,94.939
2013,01,27,05,00,00,94.992
2013,01,27,06,00,00,92.974
2013,01,27,07,00,00,94.899
2013,01,27,08,00,00,99.643
2013,01,27,09,00,00,95.83
2013,01,27,10,00,00,94.679
2013,01,27,11,00,00,94.311
2013,01,27,12,00,00,96.292
2013,01,27,13,00,00,95.57
2013,01,27,14,00,00,97.571
2013,01,27,15,00,00,98.832
2013,01,27,16,00,00,99.847
2013,01,27,17,00,00,99.295
2013,01,27,18,00,00,99.118
2013,01,27,19,00,00,101.497
2013,01,27,20,00,00,100.003
2013,01,27,21,00,00,99.097
2013,01,27,22,00,00,99.143
2013,01,27,23,00,00,99.464
2013,01,28,00,00,00,94.208
2013,01,28,01,00,00,94.138
2013,01,28,02,00,00,94.408
2013,01,28,03,00,00,94.002
2013,01,28,04,00,00,93.985
2013,01,28,05,00,00,93.864
2013,01,28,06,00,00,93.512
2013,01,28,07,00,00,92.765
2013,01,28,08,00,00,92.546
2013,01,28,09,00,00,92.094
2013,01,28,10,00,00,92.353
2013,01,28,11,00,00,92.467
2013,01,28,12,00,00,92.794
2013,01,28,13,00,00,94.048
2013,01,28,14,00,00,95.431
2013,01,28,15,00,00,96.449
2013,01,28,16,00,00,97.762
2013,01,28,17,00,00,99.062
2013,01,28,18,00,00,99.572
2013,01,28,19,00,00,101.208
2013,01,28,20,00,00,102.029
2013,01,28,21,00,00,103.434
2013,01,28,22,00,00,104.355
2013,01,28,23,00,00,104.92
2013,01,29,00,00,00,104.69429
2013,01,29,01,00,00,104.478
2013,01,29,02,00,00,103.985
2013,01,29,03,00,00,103.525
2013,01,29,04,00,00,102.906
2013,01,29,05,00,00,102.804
2013,01,29,06,00,00,100.311
2013,01,29,07,00,00,100.236
2013,01,29,08,00,00,99.342
2013,01,29,09,00,00,98.271
2013,01,29,10,00,00,96.87
2013,01,29,11,00,00,95.478
2013,01,29,12,00,00,95.639
2013,01,29,13,00,00,94.896
2013,01,29,14,00,00,94.821
2013,01,29,15,00,00,94.292
2013,01,29,16,00,00,93.287
2013,01,29,17,00,00,89.773
2013,01,29,18,00,00,91.534
2013,01,29,19,00,00,92.607
2013,01,29,20,00,00,92.77
2013,01,29,21,00,00,93.126
2013,01,29,22,00,00,93.322
2013,01,29,23,00,00,92.436
2013,01,30,00,00,00,95.081
2013,01,30,01,00,00,96.788
2013,01,30,02,00,00,98.304
2013,01,30,03,00,00,99.28
2013,01,30,04,00,00,98.973
2013,01,30,05,00,00,99.62
2013,01,30,06,00,00,97.978
2013,01,30,07,00,00,95.941
2013,01,30,08,00,00,95.879
2013,01,30,09,00,00,97.118
2013,01,30,10,00,00,97.546
2013,01,30,11,00,00,97.823
2013,01,30,12,00,00,97.982
2013,01,30,13,00,00,99.164
2013,01,30,14,00,00,99.831
2013,01,30,15,00,00,99.341
2013,01,30,16,00,00,100.418
2013,01,30,17,00,00,100.594
2013,01,30,18,00,00,101.268
2013,01,30,19,00,00,101.817
2013,01,30,20,00,00,101.597
2013,01,30,21,00,00,100.952
2013,01,30,22,00,00,101.634
2013,01,30,23,00,00,103.715
2013,01,31,00,00,00,101.343
2013,01,31,01,00,00,101.018
2013,01,31,02,00,00,99.26
2013,01,31,03,00,00,99.414
2013,01,31,04,00,00,99.962
2013,01,31,05,00,00,100.6
2013,01,31,06,00,00,100.756
2013,01,31,07,00,00,100.599
2013,01,31,08,00,00,100.456
2013,01,31,09,00,00,101.30625
2013,01,31,10,00,00,101.315
2013,01,31,11,00,00,101.599
2013,01,31,12,00,00,101.275
2013,01,31,13,00,00,100.81
2013,01,31,14,00,00,100.834
2013,01,31,15,00,00,101.433
2013,01,31,16,00,00,101.673
2013,01,31,17,00,00,101.934
2013,01,31,18,00,00,101.947
2013,01,31,19,00,00,101.759
2013,01,31,20,00,00,101.847
2013,01,31,21,00,00,102.073
2013,01,31,22,00,00,100.94
2013,01,31,23,00,00,100.785
2013,02,01,00,00,00,101.835
2013,02,01,01,00,00,95.724
2013,02,01,02,00,00,95.198
2013,02,01,03,00,00,95.337
2013,02,01,04,00,00,97.113
2013,02,01,05,00,00,97.01
2013,02,01,06,00,00,96.724
2013,02,01,07,00,00,97.23
2013,02,01,08,00,00,97.475
2013,02,01,09,00,00,97.363
2013,02,01,10,00,00,97.21
2013,02,01,11,00,00,95.865
2013,02,01,12,00,00,95.88
2013,02,01,13,00,00,95.388
2013,02,01,14,00,00,93.613
2013,02,01,15,00,00,93.854
2013,02,01,16,00,00,95.607
2013,02,01,17,00,00,95.944
2013,02,01,18,00,00,94.578
2013,02,01,19,00,00,94.505
2013,02,01,20,00,00,93.482
2013,02,01,21,00,00,94.179
2013,02,01,22,00,00,93.234
2013,02,01,23,00,00,91.421
2013,02,02,00,00,00,95.969
2013,02,02,01,00,00,96.87
2013,02,02,02,00,00,97.443
2013,02,02,03,00,00,97.475
2013,02,02,04,00,00,98.459
2013,02,02,05,00,00,99.912
2013,02,02,06,00,00,101.575
2013,02,02,07,00,00,100.737
2013,02,02,08,00,00,99.867
2013,02,02,09,00,00,99.954
2013,02,02,10,00,00,100.044
2013,02,02,11,00,00,99.971
2013,02,02,12,00,00,100.012
2013,02,02,13,00,00,99.664
2013,02,02,14,00,00,98.928
2013,02,02,15,00,00,97.83
2013,02,02,16,00,00,96.867
2013,02,02,17,00,00,96.818
2013,02,02,18,00,00,96.277
2013,02,02,19,00,00,95.881
2013,02,02,20,00,00,96.701
2013,02,02,21,00,00,96.735
2013,02,02,22,00,00,98.194
2013,02,02,23,00,00,99.681
2013,02,03,00,00,00,99.898
2013,02,03,01,00,00,100.834
2013,02,03,02,00,00,101.209
2013,02,03,03,00,00,100.726
2013,02,03,04,00,00,101.232
2013,02,03,05,00,00,101.738
2013,02,03,06,00,00,100.628
2013,02,03,07,00,00,98.115
2013,02,03,08,00,00,95.135
2013,02,03,09,00,00,92.081
2013,02,03,10,00,00,91.831
2013,02,03,11,00,00,91.435
2013,02,03,12,00,00,86.798
2013,02,03,13,00,00,89.24
2013,02,03,14,00,00,90.848
2013,02,03,15,00,00,93.05
2013,02,03,16,00,00,94.864
2013,02,03,17,00,00,96.443
2013,02,03,18,00,00,96.375
2013,02,03,19,00,00,97.445
2013,02,03,20,00,00,98.688
2013,02,03,21,00,00,99.423
2013,02,03,22,00,00,100.147
2013,02,03,23,00,00,100.59
2013,02,04,00,00,00,100.62
2013,02,04,01,00,00,100.618
2013,02,04,02,00,00,101.118
