Year,Month,Day,Hour,Minute,Second,HYY_META.T336
2013,01,04,15,00,00,-0.61771
2013,01,04,16,00,00,-0.81085
2013,01,04,17,00,00,-1.21132
2013,01,04,18,00,00,-1.86913
2013,01,04,19,00,00,-2.46293
2013,01,04,20,00,00,-2.79574
2013,01,04,21,00,00,-3.05954
2013,01,04,22,00,00,-3.54835
2013,01,04,23,00,00,-3.70366
2013,01,05,00,00,00,-3.8078
2013,01,05,01,00,00,-4.0426
2013,01,05,02,00,00,-4.37141
2013,01,05,03,00,00,-4.74755
2013,01,05,04,00,00,-4.97319
2013,01,05,05,00,00,-5.25483
2013,01,05,06,00,00,-5.3723
2013,01,05,07,00,00,-5.23927
2013,01,05,08,00,00,-5.30725
2013,01,05,09,00,00,-5.39672
2013,01,05,10,00,00,-5.45236
2013,01,05,11,00,00,-5.387
2013,01,05,12,00,00,-5.16214
2013,01,05,13,00,00,-5.18361
2013,01,05,14,00,00,-5.53325
2013,01,05,15,00,00,-6.18223
2013,01,05,16,00,00,-6.5617
2013,01,05,17,00,00,-6.677
2013,01,05,18,00,00,-6.67798
2013,01,05,19,00,00,-6.53612
2013,01,05,20,00,00,-6.24492
2013,01,05,21,00,00,-6.0234
2013,01,05,22,00,00,-5.9107
2013,01,05,23,00,00,-5.97968
2013,01,06,00,00,00,-6.14348
2013,01,06,01,00,00,-6.31546
2013,01,06,02,00,00,-6.84726
2013,01,06,03,00,00,-7.39923
2013,01,06,04,00,00,-7.86921
2013,01,06,05,00,00,-8.31601
2013,01,06,06,00,00,-8.37549
2013,01,06,07,00,00,-8.24846
2013,01,06,08,00,00,-8.4681
2013,01,06,09,00,00,-8.89374
2013,01,06,10,00,00,-9.75738
2013,01,06,11,00,00,-9.68802
2013,01,06,12,00,00,-9.32483
2013,01,06,13,00,00,-9.12946
2013,01,06,14,00,00,-9.02294
2013,01,06,15,00,00,-9.28608
2013,01,06,16,00,00,-9.53805
2013,01,06,17,00,00,-9.47819
2013,01,06,18,00,00,-9.55516
2013,01,06,19,00,00,-9.91864
2013,01,06,20,00,00,-10.31111
2013,01,06,21,00,00,-10.60025
2013,01,06,22,00,00,-10.92072
2013,01,06,23,00,00,-11.35586
2013,01,07,00,00,00,-11.674
2013,01,07,01,00,00,-11.97081
2013,01,07,02,00,00,-12.09895
2013,01,07,03,00,00,-12.12075
2013,01,07,04,00,00,-11.81606
2013,01,07,05,00,00,-11.53053
2013,01,07,06,00,00,-11.15784
2013,01,07,07,00,00,-10.84348
2013,01,07,08,00,00,-10.54929
2013,01,07,09,00,00,-10.40926
2013,01,07,10,00,00,-10.1724
2013,01,07,11,00,00,-10.00004
2013,01,07,12,00,00,-9.65668
2013,01,07,13,00,00,-9.16548
2013,01,07,14,00,00,-9.12996
2013,01,07,15,00,00,-9.18626
2013,01,07,16,00,00,-9.03357
2013,01,07,17,00,00,-8.72554
2013,01,07,18,00,00,-8.53818
2013,01,07,19,00,00,-8.11182
2013,01,07,20,00,00,-7.61579
2013,01,07,21,00,00,-7.01277
2013,01,07,22,00,00,-6.37691
2013,01,07,23,00,00,-5.72671
2013,01,08,00,00,00,-5.16502
2013,01,08,01,00,00,-4.74249
2013,01,08,02,00,00,-4.21097
2013,01,08,03,00,00,-3.63594
2013,01,08,04,00,00,-3.48791
2013,01,08,05,00,00,-3.47889
2013,01,08,06,00,00,-3.49936
2013,01,08,07,00,00,-3.06216
2013,01,08,08,00,00,-2.7238
2013,01,08,09,00,00,-2.44344
2013,01,08,10,00,00,-2.17775
2013,01,08,11,00,00,-1.90722
2013,01,08,12,00,00,-1.63703
2013,01,08,13,00,00,-1.38934
2013,01,08,14,00,00,-1.33014
2013,01,08,15,00,00,-1.39912
2013,01,08,16,00,00,-1.48342
2013,01,08,17,00,00,-1.46839
2013,01,08,18,00,00,-1.43287
2013,01,08,19,00,00,-1.44767
2013,01,08,20,00,00,-1.46331
2013,01,08,21,00,00,-1.39445
2013,01,08,22,00,00,-1.37409
2013,01,08,23,00,00,-1.3139
2013,01,09,00,00,00,-1.20221
2013,01,09,01,00,00,-1.17718
2013,01,09,02,00,00,-1.24549
2013,01,09,03,00,00,-1.53079
2013,01,09,04,00,00,-1.84543
2013,01,09,05,00,00,-2.02274
2013,01,09,06,00,00,-2.17438
2013,01,09,07,00,00,-2.22268
2013,01,09,08,00,00,-2.28716
2013,01,09,09,00,00,-2.13546
2013,01,09,10,00,00,-2.42127
2013,01,09,11,00,00,-2.67041
2013,01,09,12,00,00,-2.84488
2013,01,09,13,00,00,-3.13752
2013,01,09,14,00,00,-3.69416
2013,01,09,15,00,00,-4.0968
2013,01,09,16,00,00,-4.56577
2013,01,09,17,00,00,-4.96641
2013,01,09,18,00,00,-5.20422
2013,01,09,19,00,00,-5.33886
2013,01,09,20,00,00,-5.39283
2013,01,09,21,00,00,-5.47931
2013,01,09,22,00,00,-5.75661
2013,01,09,23,00,00,-5.85125
2013,01,10,00,00,00,-5.93539
2013,01,10,01,00,00,-6.0307
2013,01,10,02,00,00,-6.06267
2013,01,10,03,00,00,-5.95698
2013,01,10,04,00,00,-5.73445
2013,01,10,05,00,00,-5.50092
2013,01,10,06,00,00,-5.4844
2013,01,10,07,00,00,-6.18254
2013,01,10,08,00,00,-6.37634
2013,01,10,09,00,00,-6.55998
2013,01,10,10,00,00,-6.39279
2013,01,10,11,00,00,-5.81393
2013,01,10,12,00,00,-5.3659
2013,01,10,13,00,00,-5.13371
2013,01,10,14,00,00,-5.21501
2013,01,10,15,00,00,-5.26449
2013,01,10,16,00,00,-5.32779
2013,01,10,17,00,00,-5.4546
2013,01,10,18,00,00,-5.99441
2013,01,10,19,00,00,-6.44105
2013,01,10,20,00,00,-6.66085
2013,01,10,21,00,00,-6.70216
2013,01,10,22,00,00,-6.58846
2013,01,10,23,00,00,-6.87994
2013,01,11,00,00,00,-7.05741
2013,01,11,01,00,00,-7.09772
2013,01,11,02,00,00,-7.18936
2013,01,11,03,00,00,-6.92733
2013,01,11,04,00,00,-6.83147
2013,01,11,05,00,00,-7.02911
2013,01,11,06,00,00,-7.14341
2013,01,11,07,00,00,-7.53872
2013,01,11,08,00,00,-7.78969
2013,01,11,09,00,00,-7.99967
2013,01,11,10,00,00,-7.91631
2013,01,11,11,00,00,-7.95595
2013,01,11,12,00,00,-8.46075
2013,01,11,13,00,00,-8.47256
2013,01,11,14,00,00,-8.4117
2013,01,11,15,00,00,-8.41284
2013,01,11,16,00,00,-8.54031
2013,01,11,17,00,00,-9.03795
2013,01,11,18,00,00,-9.29176
2013,01,11,19,00,00,-9.13756
2013,01,11,20,00,00,-9.0322
2013,01,11,21,00,00,-9.23834
2013,01,11,22,00,00,-9.45932
2013,01,11,23,00,00,-9.58579
2013,01,12,00,00,00,-9.79076
2013,01,12,01,00,00,-9.90824
2013,01,12,02,00,00,-10.13421
2013,01,12,03,00,00,-10.31951
2013,01,12,04,00,00,-10.63999
2013,01,12,05,00,00,-10.93513
2013,01,12,06,00,00,-11.33977
2013,01,12,07,00,00,-11.80757
2013,01,12,08,00,00,-12.14238
2013,01,12,09,00,00,-12.54335
2013,01,12,10,00,00,-12.81099
2013,01,12,11,00,00,-12.66497
2013,01,12,12,00,00,-12.41877
2013,01,12,13,00,00,-12.16541
2013,01,12,14,00,00,-12.30755
2013,01,12,15,00,00,-13.12886
2013,01,12,16,00,00,-13.58833
2013,01,12,17,00,00,-13.81147
2013,01,12,18,00,00,-13.19228
2013,01,12,19,00,00,-12.06558
2013,01,12,20,00,00,-11.09172
2013,01,12,21,00,00,-10.6527
2013,01,12,22,00,00,-10.02267
2013,01,12,23,00,00,-9.75464
2013,01,13,00,00,00,-9.39595
2013,01,13,01,00,00,-9.05875
2013,01,13,02,00,00,-8.54406
2013,01,13,03,00,00,-8.18787
2013,01,13,04,00,00,-7.97501
2013,01,13,05,00,00,-7.69498
2013,01,13,06,00,00,-7.33645
2013,01,13,07,00,00,-7.09843
2013,01,13,08,00,00,-6.96273
2013,01,13,09,00,00,-6.67554
2013,01,13,10,00,00,-6.38151
2013,01,13,11,00,00,-6.00365
2013,01,13,12,00,00,-5.67879
2013,01,13,13,00,00,-5.56293
2013,01,13,14,00,00,-5.44557
2013,01,13,15,00,00,-5.36188
2013,01,13,16,00,00,-5.16918
2013,01,13,17,00,00,-5.06282
2013,01,13,18,00,00,-5.09813
2013,01,13,19,00,00,-5.15077
2013,01,13,20,00,00,-5.29391
2013,01,13,21,00,00,-5.53921
2013,01,13,22,00,00,-5.73585
2013,01,13,23,00,00,-6.04416
2013,01,14,00,00,00,-6.29963
2013,01,14,01,00,00,-6.15911
2013,01,14,02,00,00,-5.83575
2013,01,14,03,00,00,-5.73489
2013,01,14,04,00,00,-5.72836
2013,01,14,05,00,00,-5.79683
2013,01,14,06,00,00,-5.74064
2013,01,14,07,00,00,-5.51461
2013,01,14,08,00,00,-5.26808
2013,01,14,09,00,00,-5.11206
2013,01,14,10,00,00,-4.9572
2013,01,14,11,00,00,-4.8265
2013,01,14,12,00,00,-4.77364
2013,01,14,13,00,00,-4.92495
2013,01,14,14,00,00,-5.22242
2013,01,14,15,00,00,-5.4329
2013,01,14,16,00,00,-5.69287
2013,01,14,17,00,00,-5.96517
2013,01,14,18,00,00,-6.14198
2013,01,14,19,00,00,-6.37545
2013,01,14,20,00,00,-6.60376
2013,01,14,21,00,00,-6.70157
2013,01,14,22,00,00,-6.76871
2013,01,14,23,00,00,-6.83351
2013,01,15,00,00,00,-6.83632
2013,01,15,01,00,00,-6.86063
2013,01,15,02,00,00,-6.92093
2013,01,15,03,00,00,-7.02524
2013,01,15,04,00,00,-7.11504
2013,01,15,05,00,00,-7.19385
2013,01,15,06,00,00,-7.31932
2013,01,15,07,00,00,-7.23963
2013,01,15,08,00,00,-7.19344
2013,01,15,09,00,00,-7.26758
2013,01,15,10,00,00,-7.25555
2013,01,15,11,00,00,-7.16819
2013,01,15,12,00,00,-7.03299
2013,01,15,13,00,00,-6.88913
2013,01,15,14,00,00,-6.78944
2013,01,15,15,00,00,-6.77758
2013,01,15,16,00,00,-6.77455
2013,01,15,17,00,00,-6.81536
2013,01,15,18,00,00,-6.7835
2013,01,15,19,00,00,-6.79531
2013,01,15,20,00,00,-6.85961
2013,01,15,21,00,00,-6.91009
2013,01,15,22,00,00,-6.78106
2013,01,15,23,00,00,-6.7982
2013,01,16,00,00,00,-7.168
2013,01,16,01,00,00,-7.70798
2013,01,16,02,00,00,-7.70595
2013,01,16,03,00,00,-7.51542
2013,01,16,04,00,00,-7.3984
2013,01,16,05,00,00,-7.3562
2013,01,16,06,00,00,-7.40051
2013,01,16,07,00,00,-7.43765
2013,01,16,08,00,00,-7.62262
2013,01,16,09,00,00,-7.65076
2013,01,16,10,00,00,-7.57473
2013,01,16,11,00,00,-7.89004
2013,01,16,12,00,00,-8.08535
2013,01,16,13,00,00,-8.25165
2013,01,16,14,00,00,-8.77696
2013,01,16,15,00,00,-9.12193
2013,01,16,16,00,00,-9.34941
2013,01,16,17,00,00,-9.64405
2013,01,16,18,00,00,-10.05235
2013,01,16,19,00,00,-10.44599
2013,01,16,20,00,00,-10.97613
2013,01,16,21,00,00,-11.27427
2013,01,16,22,00,00,-11.54358
2013,01,16,23,00,00,-11.76438
2013,01,17,00,00,00,-11.84486
2013,01,17,01,00,00,-11.79683
2013,01,17,02,00,00,-11.6363
2013,01,17,03,00,00,-11.65761
2013,01,17,04,00,00,-11.65242
2013,01,17,05,00,00,-11.86522
2013,01,17,06,00,00,-11.95603
2013,01,17,07,00,00,-12.05383
2013,01,17,08,00,00,-12.04164
2013,01,17,09,00,00,-11.96828
2013,01,17,10,00,00,-12.26325
2013,01,17,11,00,00,-12.42506
2013,01,17,12,00,00,-12.52953
2013,01,17,13,00,00,-12.43617
2013,01,17,14,00,00,-12.72081
2013,01,17,15,00,00,-13.31079
2013,01,17,16,00,00,-14.09076
2013,01,17,17,00,00,-14.6494
2013,01,17,18,00,00,-14.5137
2013,01,17,19,00,00,-14.89784
2013,01,17,20,00,00,-15.18298
2013,01,17,21,00,00,-14.70512
2013,01,17,22,00,00,-15.0326
2013,01,17,23,00,00,-15.1894
2013,01,18,00,00,00,-15.90838
2013,01,18,01,00,00,-16.12635
2013,01,18,02,00,00,-15.95932
2013,01,18,03,00,00,-15.96463
2013,01,18,04,00,00,-16.19043
2013,01,18,05,00,00,-16.17841
2013,01,18,06,00,00,-15.86788
2013,01,18,07,00,00,-15.15669
2013,01,18,08,00,00,-16.07516
2013,01,18,09,00,00,-16.01313
2013,01,18,10,00,00,-15.47644
2013,01,18,11,00,00,-15.48775
2013,01,18,12,00,00,-15.70522
2013,01,18,13,00,00,-15.50319
2013,01,18,14,00,00,-15.9155
2013,01,18,15,00,00,-15.39514
2013,01,18,16,00,00,-15.77194
2013,01,18,17,00,00,-16.70908
2013,01,18,18,00,00,-16.54222
2013,01,18,19,00,00,-16.62636
2013,01,18,20,00,00,-16.4825
2013,01,18,21,00,00,-16.60748
2013,01,18,22,00,00,-16.86695
2013,01,18,23,00,00,-16.98425
2013,01,19,00,00,00,-16.79923
2013,01,19,01,00,00,-16.7132
2013,01,19,02,00,00,-16.54467
2013,01,19,03,00,00,-16.00731
2013,01,19,04,00,00,-15.38895
2013,01,19,05,00,00,-12.75126
2013,01,19,06,00,00,-12.27673
2013,01,19,07,00,00,-11.78854
2013,01,19,08,00,00,-11.54484
2013,01,19,09,00,00,-11.04065
2013,01,19,10,00,00,-10.21546
2013,01,19,11,00,00,-9.4676
2013,01,19,12,00,00,-8.90374
2013,01,19,13,00,00,-7.95854
2013,01,19,14,00,00,-7.22685
2013,01,19,15,00,00,-6.77249
2013,01,19,16,00,00,-6.65146
2013,01,19,17,00,00,-6.61927
2013,01,19,18,00,00,-6.41908
2013,01,19,19,00,00,-6.23571
2013,01,19,20,00,00,-6.03285
2013,01,19,21,00,00,-5.65066
2013,01,19,22,00,00,-5.30797
2013,01,19,23,00,00,-5.60911
2013,01,20,00,00,00,-6.40408
2013,01,20,01,00,00,-7.12122
2013,01,20,02,00,00,-7.94303
2013,01,20,03,00,00,-8.82267
2013,01,20,04,00,00,-9.57314
2013,01,20,05,00,00,-9.96644
2013,01,20,06,00,00,-10.37975
2013,01,20,07,00,00,-10.53806
2013,01,20,08,00,00,-9.6482
2013,01,20,09,00,00,-9.26967
2013,01,20,10,00,00,-9.19364
2013,01,20,11,00,00,-9.33762
2013,01,20,12,00,00,-9.42642
2013,01,20,13,00,00,-9.3924
2013,01,20,14,00,00,-9.32154
2013,01,20,15,00,00,-9.55492
2013,01,20,16,00,00,-9.76365
2013,01,20,17,00,00,-9.67495
2013,01,20,18,00,00,-9.42109
2013,01,20,19,00,00,-9.2149
2013,01,20,20,00,00,-9.00471
2013,01,20,21,00,00,-8.87368
2013,01,20,22,00,00,-8.85015
2013,01,20,23,00,00,-9.00646
2013,01,21,00,00,00,-9.23827
2013,01,21,01,00,00,-9.5039
2013,01,21,02,00,00,-9.81638
2013,01,21,03,00,00,-10.34735
2013,01,21,04,00,00,-11.09732
2013,01,21,05,00,00,-12.38063
2013,01,21,06,00,00,-13.49294
2013,01,21,07,00,00,-14.21541
2013,01,21,08,00,00,-14.72405
2013,01,21,09,00,00,-14.64769
2013,01,21,10,00,00,-14.08316
2013,01,21,11,00,00,-13.79513
2013,01,21,12,00,00,-12.82761
2013,01,21,13,00,00,-12.29241
2013,01,21,14,00,00,-11.44289
2013,01,21,15,00,00,-11.25753
2013,01,21,16,00,00,-10.19583
2013,01,21,17,00,00,-9.27664
2013,01,21,18,00,00,-8.99811
2013,01,21,19,00,00,-8.80892
2013,01,21,20,00,00,-8.32506
2013,01,21,21,00,00,-7.77003
2013,01,21,22,00,00,-7.648
2013,01,21,23,00,00,-7.46064
2013,01,22,00,00,00,-7.70478
2013,01,22,01,00,00,-7.90542
2013,01,22,02,00,00,-8.07856
2013,01,22,03,00,00,-8.32437
2013,01,22,04,00,00,-8.52618
2013,01,22,05,00,00,-8.43998
2013,01,22,06,00,00,-8.53746
2013,01,22,07,00,00,-8.54226
2013,01,22,08,00,00,-8.68573
2013,01,22,09,00,00,-8.67537
2013,01,22,10,00,00,-8.54701
2013,01,22,11,00,00,-7.75199
2013,01,22,12,00,00,-7.25235
2013,01,22,13,00,00,-6.88227
2013,01,22,14,00,00,-7.06141
2013,01,22,15,00,00,-7.33438
2013,01,22,16,00,00,-7.67285
2013,01,22,17,00,00,-7.56766
2013,01,22,18,00,00,-7.7148
2013,01,22,19,00,00,-7.17694
2013,01,22,20,00,00,-7.23958
2013,01,22,21,00,00,-7.58205
2013,01,22,22,00,00,-7.88102
2013,01,22,23,00,00,-7.9965
2013,01,23,00,00,00,-8.11047
2013,01,23,01,00,00,-8.35428
2013,01,23,02,00,00,-8.63142
2013,01,23,03,00,00,-8.99739
2013,01,23,04,00,00,-9.15386
2013,01,23,05,00,00,-9.19383
2013,01,23,06,00,00,-9.21714
2013,01,23,07,00,00,-10.46795
2013,01,23,08,00,00,-11.56775
2013,01,23,09,00,00,-11.82973
2013,01,23,10,00,00,-10.85337
2013,01,23,11,00,00,-10.44734
2013,01,23,12,00,00,-9.41881
2013,01,23,13,00,00,-8.57062
2013,01,23,14,00,00,-8.74593
2013,01,23,15,00,00,-8.97623
2013,01,23,16,00,00,-9.36404
2013,01,23,17,00,00,-9.62584
2013,01,23,18,00,00,-9.50248
2013,01,23,19,00,00,-9.50379
2013,01,23,20,00,00,-9.88226
2013,01,23,21,00,00,-10.30074
2013,01,23,22,00,00,-11.01954
2013,01,23,23,00,00,-11.69902
2013,01,24,00,00,00,-12.52366
2013,01,24,01,00,00,-12.90379
2013,01,24,02,00,00,-13.13927
2013,01,24,03,00,00,-13.36874
2013,01,24,04,00,00,-13.57755
2013,01,24,05,00,00,-13.50319
2013,01,24,06,00,00,-13.52783
2013,01,24,07,00,00,-13.3893
2013,01,24,08,00,00,-13.51794
2013,01,24,09,00,00,-13.33958
2013,01,24,10,00,00,-12.73439
2013,01,24,11,00,00,-11.77102
2013,01,24,12,00,00,-11.04
2013,01,24,13,00,00,-10.17697
2013,01,24,14,00,00,-9.98928
2013,01,24,15,00,00,-9.76408
2013,01,24,16,00,00,-9.58322
2013,01,24,17,00,00,-9.50386
2013,01,24,18,00,00,-9.34017
2013,01,24,19,00,00,-9.12148
2013,01,24,20,00,00,-8.93495
2013,01,24,21,00,00,-8.55876
2013,01,24,22,00,00,-8.39273
2013,01,24,23,00,00,-8.82303
2013,01,25,00,00,00,-8.72884
2013,01,25,01,00,00,-9.31265
2013,01,25,02,00,00,-9.99579
2013,01,25,03,00,00,-10.13176
2013,01,25,04,00,00,-9.97164
2013,01,25,05,00,00,-9.54071
2013,01,25,06,00,00,-9.12035
2013,01,25,07,00,00,-8.61899
2013,01,25,08,00,00,-8.38912
2013,01,25,09,00,00,-8.32693
2013,01,25,10,00,00,-7.84107
2013,01,25,11,00,00,-7.11821
2013,01,25,12,00,00,-6.70135
2013,01,25,13,00,00,-6.49916
2013,01,25,14,00,00,-6.0848
2013,01,25,15,00,00,-5.70394
2013,01,25,16,00,00,-5.36608
2013,01,25,17,00,00,-5.24288
2013,01,25,18,00,00,-5.27035
2013,01,25,19,00,00,-5.12533
2013,01,25,20,00,00,-5.41397
2013,01,25,21,00,00,-5.54027
2013,01,25,22,00,00,-5.80541
2013,01,25,23,00,00,-6.41089
2013,01,26,00,00,00,-6.94586
2013,01,26,01,00,00,-7.301
2013,01,26,02,00,00,-7.30081
2013,01,26,03,00,00,-7.28028
2013,01,26,04,00,00,-7.30475
2013,01,26,05,00,00,-7.32956
2013,01,26,06,00,00,-7.2602
2013,01,26,07,00,00,-7.14017
2013,01,26,08,00,00,-7.04998
2013,01,26,09,00,00,-6.90778
2013,01,26,10,00,00,-6.60676
2013,01,26,11,00,00,-6.0489
2013,01,26,12,00,00,-5.6927
2013,01,26,13,00,00,-5.52151
2013,01,26,14,00,00,-5.52598
2013,01,26,15,00,00,-5.72262
2013,01,26,16,00,00,-5.84259
2013,01,26,17,00,00,-5.41657
2013,01,26,18,00,00,-5.08437
2013,01,26,19,00,00,-5.12868
2013,01,26,20,00,00,-5.21432
2013,01,26,21,00,00,-5.27696
2013,01,26,22,00,00,-5.25077
2013,01,26,23,00,00,-5.07441
2013,01,27,00,00,00,-4.93338
2013,01,27,01,00,00,-5.27835
2013,01,27,02,00,00,-5.29416
2013,01,27,03,00,00,-5.6103
2013,01,27,04,00,00,-6.0541
2013,01,27,05,00,00,-5.05374
2013,01,27,06,00,00,-4.32288
2013,01,27,07,00,00,-4.12669
2013,01,27,08,00,00,-4.048
2013,01,27,09,00,00,-3.93747
2013,01,27,10,00,00,-4.06478
2013,01,27,11,00,00,-4.02891
2013,01,27,12,00,00,-3.98205
2013,01,27,13,00,00,-4.17053
2013,01,27,14,00,00,-4.31133
2013,01,27,15,00,00,-4.33097
2013,01,27,16,00,00,-4.58728
2013,01,27,17,00,00,-4.99709
2013,01,27,18,00,00,-5.49206
2013,01,27,19,00,00,-6.17037
2013,01,27,20,00,00,-6.80051
2013,01,27,21,00,00,-7.36798
2013,01,27,22,00,00,-7.80612
2013,01,27,23,00,00,-7.96359
2013,01,28,00,00,00,-7.82923
2013,01,28,01,00,00,-7.73454
2013,01,28,02,00,00,-7.55201
2013,01,28,03,00,00,-7.33398
2013,01,28,04,00,00,-7.22462
2013,01,28,05,00,00,-7.25176
2013,01,28,06,00,00,-7.49624
2013,01,28,07,00,00,-7.75521
2013,01,28,08,00,00,-7.92401
2013,01,28,09,00,00,-8.03949
2013,01,28,10,00,00,-7.89379
2013,01,28,11,00,00,-7.78143
2013,01,28,12,00,00,-7.46941
2013,01,28,13,00,00,-6.90321
2013,01,28,14,00,00,-6.28969
2013,01,28,15,00,00,-5.73049
2013,01,28,16,00,00,-5.0468
2013,01,28,17,00,00,-4.35194
2013,01,28,18,00,00,-3.60091
2013,01,28,19,00,00,-3.18155
2013,01,28,20,00,00,-2.86036
2013,01,28,21,00,00,-2.43283
2013,01,28,22,00,00,-2.07414
2013,01,28,23,00,00,-1.37944
2013,01,29,00,00,00,-0.51592
2013,01,29,01,00,00,-0.31489
2013,01,29,02,00,00,-0.22936
2013,01,29,03,00,00,-0.1795
2013,01,29,04,00,00,-0.12214
2013,01,29,05,00,00,-0.09861
2013,01,29,06,00,00,-0.01306
2013,01,29,07,00,00,-0.08606
2013,01,29,08,00,00,-0.08953
2013,01,29,09,00,00,-0.11901
2013,01,29,10,00,00,-0.08615
2013,01,29,11,00,00,-0.00695
2013,01,29,12,00,00,-0.01359
2013,01,29,13,00,00,-0.00223
2013,01,29,14,00,00,-0.03154
2013,01,29,15,00,00,-0.06151
2013,01,29,16,00,00,-0.13598
2013,01,29,17,00,00,-0.22246
2013,01,29,18,00,00,-0.39776
2013,01,29,19,00,00,-0.5244
2013,01,29,20,00,00,-0.62488
2013,01,29,21,00,00,-0.62768
2013,01,29,22,00,00,-0.57832
2013,01,29,23,00,00,-0.63646
2013,01,30,00,00,00,-0.8401
2013,01,30,01,00,00,-0.98857
2013,01,30,02,00,00,-1.24938
2013,01,30,03,00,00,-1.45219
2013,01,30,04,00,00,-1.73066
2013,01,30,05,00,00,-1.9458
2013,01,30,06,00,00,-2.12311
2013,01,30,07,00,00,-2.28275
2013,01,30,08,00,00,-2.41155
2013,01,30,09,00,00,-2.59819
2013,01,30,10,00,00,-2.74567
2013,01,30,11,00,00,-2.79147
2013,01,30,12,00,00,-2.68444
2013,01,30,13,00,00,-2.42392
2013,01,30,14,00,00,-2.22156
2013,01,30,15,00,00,-1.95536
2013,01,30,16,00,00,-1.742
2013,01,30,17,00,00,-1.27881
2013,01,30,18,00,00,-0.94562
2013,01,30,19,00,00,-0.79742
2013,01,30,20,00,00,-0.7189
2013,01,30,21,00,00,-0.7172
2013,01,30,22,00,00,-0.70817
2013,01,30,23,00,00,-0.48648
2013,01,31,00,00,00,-0.28645
2013,01,31,01,00,00,-0.16126
2013,01,31,02,00,00,-0.08923
2013,01,31,03,00,00,-0.07021
2013,01,31,04,00,00,-0.03068
2013,01,31,05,00,00,-0.06249
2013,01,31,06,00,00,-0.11129
2013,01,31,07,00,00,-0.0411
2013,01,31,08,00,00,0.0166
2013,01,31,09,00,00,-0.02756
2013,01,31,10,00,00,0.17288
2013,01,31,11,00,00,0.19018
2013,01,31,12,00,00,0.3157
2013,01,31,13,00,00,0.3694
2013,01,31,14,00,00,0.45676
