Year,Month,Day,Hour,Minute,Second,HYY_META.PAR
2013,06,06,15,00,00,410.638
2013,06,06,16,00,00,88.79267
2013,06,06,17,00,00,110.25133
2013,06,06,18,00,00,175.078
2013,06,06,19,00,00,209.36333
2013,06,06,20,00,00,88.966
2013,06,06,21,00,00,22.68333
2013,06,06,22,00,00,3.23533
2013,06,06,23,00,00,0.11533
2013,06,07,00,00,00,-0.33867
2013,06,07,01,00,00,0.49333
2013,06,07,02,00,00,5.936
2013,06,07,03,00,00,38.072
2013,06,07,04,00,00,122.52
2013,06,07,05,00,00,261.672
2013,06,07,06,00,00,576.584
2013,06,07,07,00,00,837.104
2013,06,07,08,00,00,1012.24
2013,06,07,09,00,00,723.36267
2013,06,07,10,00,00,1273.176
2013,06,07,11,00,00,774.288
2013,06,07,12,00,00,1495.84
2013,06,07,13,00,00,1415.448
2013,06,07,14,00,00,791.136
2013,06,07,15,00,00,107.024
2013,06,07,16,00,00,66.70667
2013,06,07,17,00,00,26.424
2013,06,07,18,00,00,73.536
2013,06,07,19,00,00,226.728
2013,06,07,20,00,00,124.288
2013,06,07,21,00,00,32.04
2013,06,07,22,00,00,4.30667
2013,06,07,23,00,00,0.32
2013,06,08,00,00,00,-0.14533
2013,06,08,01,00,00,0.652
2013,06,08,02,00,00,7.86267
2013,06,08,03,00,00,49.116
2013,06,08,04,00,00,173.5
2013,06,08,05,00,00,384.27333
2013,06,08,06,00,00,602.43067
2013,06,08,07,00,00,860.55867
2013,06,08,08,00,00,1090.468
2013,06,08,09,00,00,1282.90267
2013,06,08,10,00,00,1448.26267
2013,06,08,11,00,00,1105.99867
2013,06,08,12,00,00,1372.13467
2013,06,08,13,00,00,1098.06
2013,06,08,14,00,00,1446.80667
2013,06,08,15,00,00,1222.72133
2013,06,08,16,00,00,1056.28667
2013,06,08,17,00,00,681.124
2013,06,08,18,00,00,287.796
2013,06,08,19,00,00,243.908
2013,06,08,20,00,00,90.95867
2013,06,08,21,00,00,26.51333
2013,06,08,22,00,00,3.84133
2013,06,08,23,00,00,0.20133
2013,06,09,00,00,00,-0.20267
2013,06,09,01,00,00,1.04533
2013,06,09,02,00,00,6.52267
2013,06,09,03,00,00,38.45067
2013,06,09,04,00,00,184.29333
2013,06,09,05,00,00,326.392
2013,06,09,06,00,00,528.11733
2013,06,09,07,00,00,837.17067
2013,06,09,08,00,00,1038.54933
2013,06,09,09,00,00,1185.952
2013,06,09,10,00,00,1178.256
2013,06,09,11,00,00,1630.344
2013,06,09,12,00,00,1274.31733
2013,06,09,13,00,00,1161.58133
2013,06,09,14,00,00,1565.82933
2013,06,09,15,00,00,1179.26133
2013,06,09,16,00,00,744.576
2013,06,09,17,00,00,414.96533
2013,06,09,18,00,00,234.28267
2013,06,09,19,00,00,95.06133
2013,06,09,20,00,00,39.664
2013,06,09,21,00,00,7.84
2013,06,09,22,00,00,1.63467
2013,06,09,23,00,00,-0.064
2013,06,10,00,00,00,-0.046
2013,06,10,01,00,00,0.50867
2013,06,10,02,00,00,7.442
2013,06,10,03,00,00,45.298
2013,06,10,04,00,00,177.20467
2013,06,10,05,00,00,416.61267
2013,06,10,06,00,00,448.506
2013,06,10,07,00,00,545.19133
2013,06,10,08,00,00,1078.57267
2013,06,10,09,00,00,890.298
2013,06,10,10,00,00,438.314
2013,06,10,11,00,00,676.85533
2013,06,10,12,00,00,1021.338
2013,06,10,13,00,00,372.93267
2013,06,10,14,00,00,495.54867
2013,06,10,15,00,00,507.994
2013,06,10,16,00,00,309.042
2013,06,10,17,00,00,105.75667
2013,06,10,18,00,00,261.79133
2013,06,10,19,00,00,173.738
2013,06,10,20,00,00,74.834
2013,06,10,21,00,00,18.29267
2013,06,10,22,00,00,2.58867
2013,06,10,23,00,00,0.19667
2013,06,11,00,00,00,-0.14133
2013,06,11,01,00,00,0.448
2013,06,11,02,00,00,5.30133
2013,06,11,03,00,00,15.112
2013,06,11,04,00,00,17.53867
2013,06,11,05,00,00,37.43733
2013,06,11,06,00,00,176.45067
2013,06,11,07,00,00,710.07467
2013,06,11,08,00,00,836.05333
2013,06,11,09,00,00,840.10933
2013,06,11,10,00,00,561.04267
2013,06,11,11,00,00,296.29333
2013,06,11,12,00,00,369.024
2013,06,11,13,00,00,360.66933
2013,06,11,14,00,00,371.936
2013,06,11,15,00,00,389.54667
2013,06,11,16,00,00,295.11467
2013,06,11,17,00,00,263.01333
2013,06,11,18,00,00,477.73867
2013,06,11,19,00,00,336.264
2013,06,11,20,00,00,141.22933
2013,06,11,21,00,00,28.38933
2013,06,11,22,00,00,4.712
2013,06,11,23,00,00,0.48267
2013,06,12,00,00,00,-0.176
2013,06,12,01,00,00,0.344
2013,06,12,02,00,00,5.128
2013,06,12,03,00,00,16.29067
2013,06,12,04,00,00,89.81867
2013,06,12,05,00,00,171.56267
2013,06,12,06,00,00,304.40533
2013,06,12,07,00,00,361.29333
2013,06,12,08,00,00,410.38133
2013,06,12,09,00,00,628.33067
2013,06,12,10,00,00,665.80533
2013,06,12,11,00,00,599.904
2013,06,12,12,00,00,1039.85867
2013,06,12,13,00,00,461.376
2013,06,12,14,00,00,893.392
2013,06,12,15,00,00,1132.176
2013,06,12,16,00,00,1057.01867
2013,06,12,17,00,00,836.64267
2013,06,12,18,00,00,452.432
2013,06,12,19,00,00,329.088
2013,06,12,20,00,00,150
2013,06,12,21,00,00,38.304
2013,06,12,22,00,00,5.44
2013,06,12,23,00,00,0.48267
2013,06,13,00,00,00,-0.12067
2013,06,13,01,00,00,0.85
2013,06,13,02,00,00,9.586
2013,06,13,03,00,00,51.94867
2013,06,13,04,00,00,186.698
2013,06,13,05,00,00,393.17267
2013,06,13,06,00,00,636.706
2013,06,13,07,00,00,696.95667
2013,06,13,08,00,00,647.24467
2013,06,13,09,00,00,900.41533
2013,06,13,10,00,00,964.23667
2013,06,13,11,00,00,968.778
2013,06,13,12,00,00,1015.75133
2013,06,13,13,00,00,1104.77533
2013,06,13,14,00,00,1000.81
2013,06,13,15,00,00,963.09267
2013,06,13,16,00,00,804.52733
2013,06,13,17,00,00,337.186
2013,06,13,18,00,00,232.666
2013,06,13,19,00,00,65.954
2013,06,13,20,00,00,18.14867
2013,06,13,21,00,00,4.55933
2013,06,13,22,00,00,0.60733
2013,06,13,23,00,00,-0.15533
2013,06,14,00,00,00,0.04
2013,06,14,01,00,00,0.10933
2013,06,14,02,00,00,0.82441
2013,06,14,03,00,00,15.57067
2013,06,14,04,00,00,64.312
2013,06,14,05,00,00,96.20533
2013,06,14,06,00,00,115.30667
2013,06,14,07,00,00,84.62667
2013,06,14,08,00,00,151.74133
2013,06,14,09,00,00,261.704
2013,06,14,10,00,00,122.37867
2013,06,14,11,00,00,273.976
2013,06,14,12,00,00,344.072
2013,06,14,13,00,00,390.31733
2013,06,14,14,00,00,442.59467
2013,06,14,15,00,00,148.136
2013,06,14,16,00,00,315.50667
2013,06,14,17,00,00,203.81067
2013,06,14,18,00,00,197.91733
2013,06,14,19,00,00,82.512
2013,06,14,20,00,00,50.20267
2013,06,14,21,00,00,14.184
2013,06,14,22,00,00,2.18933
2013,06,14,23,00,00,-0.064
2013,06,15,00,00,00,-0.31133
2013,06,15,01,00,00,0.72867
2013,06,15,02,00,00,2.63533
2013,06,15,03,00,00,29.98733
2013,06,15,04,00,00,122.79
2013,06,15,05,00,00,177.52867
2013,06,15,06,00,00,334.67267
2013,06,15,07,00,00,626.67
2013,06,15,08,00,00,898.006
2013,06,15,09,00,00,875.05667
2013,06,15,10,00,00,1102.95533
2013,06,15,11,00,00,1071.20067
2013,06,15,12,00,00,841.118
2013,06,15,13,00,00,980.02733
2013,06,15,14,00,00,623.93133
2013,06,15,15,00,00,994.414
2013,06,15,16,00,00,712.782
2013,06,15,17,00,00,503.846
2013,06,15,18,00,00,514.69667
2013,06,15,19,00,00,391.45667
2013,06,15,20,00,00,165.36067
2013,06,15,21,00,00,40.214
2013,06,15,22,00,00,5.374
2013,06,15,23,00,00,0.76333
2013,06,16,00,00,00,-0.12533
2013,06,16,01,00,00,0.84533
2013,06,16,02,00,00,9.408
2013,06,16,03,00,00,54.47467
2013,06,16,04,00,00,188.98133
2013,06,16,05,00,00,396.42667
2013,06,16,06,00,00,630.63467
2013,06,16,07,00,00,869.55733
2013,06,16,08,00,00,1084.10933
2013,06,16,09,00,00,1056.168
2013,06,16,10,00,00,1063.41333
2013,06,16,11,00,00,748.08533
2013,06,16,12,00,00,654.24267
2013,06,16,13,00,00,407.52
2013,06,16,14,00,00,333.472
2013,06,16,15,00,00,248.088
2013,06,16,16,00,00,232.66133
2013,06,16,17,00,00,116.70133
2013,06,16,18,00,00,164.74933
2013,06,16,19,00,00,78.42933
2013,06,16,20,00,00,28.09333
2013,06,16,21,00,00,9.58133
2013,06,16,22,00,00,3.41067
2013,06,16,23,00,00,0.048
2013,06,17,00,00,00,-0.05733
2013,06,17,01,00,00,0.25467
2013,06,17,02,00,00,3.548
2013,06,17,03,00,00,39.49733
2013,06,17,04,00,00,104.116
2013,06,17,05,00,00,148.97467
2013,06,17,06,00,00,290.10267
2013,06,17,07,00,00,477.40667
2013,06,17,08,00,00,496.47333
2013,06,17,09,00,00,229.67867
2013,06,17,10,00,00,307.88667
2013,06,17,11,00,00,523.028
2013,06,17,12,00,00,1024.308
2013,06,17,13,00,00,1011.79333
2013,06,17,14,00,00,1312.35333
2013,06,17,15,00,00,858.636
2013,06,17,16,00,00,253.18267
2013,06,17,17,00,00,362.556
2013,06,17,18,00,00,303.76133
2013,06,17,19,00,00,299.60133
2013,06,17,20,00,00,161.524
2013,06,17,21,00,00,35.12933
2013,06,17,22,00,00,5.03867
2013,06,17,23,00,00,0.636
2013,06,18,00,00,00,0.164
2013,06,18,01,00,00,0.54533
2013,06,18,02,00,00,8.93467
2013,06,18,03,00,00,50.916
2013,06,18,04,00,00,193.43067
2013,06,18,05,00,00,394.70533
2013,06,18,06,00,00,626.036
2013,06,18,07,00,00,871.92667
2013,06,18,08,00,00,1090.46533
2013,06,18,09,00,00,1135.39333
2013,06,18,10,00,00,1203.51333
2013,06,18,11,00,00,1579.95867
2013,06,18,12,00,00,1340.75867
2013,06,18,13,00,00,1259.04933
2013,06,18,14,00,00,1414.39067
2013,06,18,15,00,00,547.48133
2013,06,18,16,00,00,634.94533
2013,06,18,17,00,00,652.83333
2013,06,18,18,00,00,451.76667
2013,06,18,19,00,00,357.02267
2013,06,18,20,00,00,169.82267
2013,06,18,21,00,00,46.30533
2013,06,18,22,00,00,6.64667
2013,06,18,23,00,00,0.54533
2013,06,19,00,00,00,-0.12933
2013,06,19,01,00,00,0.772
2013,06,19,02,00,00,9.716
2013,06,19,03,00,00,53.22267
2013,06,19,04,00,00,198.19867
2013,06,19,05,00,00,399.57733
2013,06,19,06,00,00,632.08667
2013,06,19,07,00,00,834.92133
2013,06,19,08,00,00,1076.444
2013,06,19,09,00,00,1217.156
2013,06,19,10,00,00,1017.372
2013,06,19,11,00,00,690.67333
2013,06,19,12,00,00,954.036
2013,06,19,13,00,00,770.71867
2013,06,19,14,00,00,1103.34533
2013,06,19,15,00,00,1320.35867
2013,06,19,16,00,00,867.47333
2013,06,19,17,00,00,822.268
2013,06,19,18,00,00,485.65467
2013,06,19,19,00,00,341.684
2013,06,19,20,00,00,126.196
2013,06,19,21,00,00,37.172
2013,06,19,22,00,00,5.41733
2013,06,19,23,00,00,0.356
2013,06,20,00,00,00,-0.008
2013,06,20,01,00,00,1.06667
2013,06,20,02,00,00,9.56
2013,06,20,03,00,00,52.99733
2013,06,20,04,00,00,226.92
2013,06,20,05,00,00,346.76267
2013,06,20,06,00,00,283.77333
2013,06,20,07,00,00,102.88267
2013,06,20,08,00,00,163.168
2013,06,20,09,00,00,283.184
2013,06,20,10,00,00,359.312
2013,06,20,11,00,00,283.808
2013,06,20,12,00,00,192.392
2013,06,20,13,00,00,222.17067
2013,06,20,14,00,00,263.14667
2013,06,20,15,00,00,281.38133
2013,06,20,16,00,00,250.87467
2013,06,20,17,00,00,217.00533
2013,06,20,18,00,00,211.736
2013,06,20,19,00,00,73.832
2013,06,20,20,00,00,32.232
2013,06,20,21,00,00,28.83467
2013,06,20,22,00,00,2.696
2013,06,20,23,00,00,-0.14667
2013,06,21,00,00,00,-0.18533
2013,06,21,01,00,00,1.236
2013,06,21,02,00,00,4.18267
2013,06,21,03,00,00,23.14533
2013,06,21,04,00,00,48.48667
2013,06,21,05,00,00,69.98
2013,06,21,06,00,00,167.844
2013,06,21,07,00,00,384.44133
2013,06,21,08,00,00,502.204
2013,06,21,09,00,00,629.604
2013,06,21,10,00,00,750.244
2013,06,21,11,00,00,604.644
2013,06,21,12,00,00,702.092
2013,06,21,13,00,00,837.5
2013,06,21,14,00,00,997.62533
2013,06,21,15,00,00,1014.82
2013,06,21,16,00,00,952.94
2013,06,21,17,00,00,872.548
2013,06,21,18,00,00,449.96133
2013,06,21,19,00,00,334.59067
2013,06,21,20,00,00,152.69467
2013,06,21,21,00,00,34.13467
2013,06,21,22,00,00,6.36667
2013,06,21,23,00,00,0.716
2013,06,22,00,00,00,-0.19133
2013,06,22,01,00,00,0.74467
2013,06,22,02,00,00,8.822
2013,06,22,03,00,00,49.24333
2013,06,22,04,00,00,138.64867
2013,06,22,05,00,00,199.31533
2013,06,22,06,00,00,178.37667
2013,06,22,07,00,00,356.66733
2013,06,22,08,00,00,275.75533
2013,06,22,09,00,00,580.718
2013,06,22,10,00,00,853.16333
2013,06,22,11,00,00,349.35267
2013,06,22,12,00,00,421.91
2013,06,22,13,00,00,816.62467
2013,06,22,14,00,00,1071.494
2013,06,22,15,00,00,743.894
2013,06,22,16,00,00,690.78467
2013,06,22,17,00,00,720.598
2013,06,22,18,00,00,526.70733
2013,06,22,19,00,00,221.77933
2013,06,22,20,00,00,130.25933
2013,06,22,21,00,00,33.678
2013,06,22,22,00,00,4.21133
2013,06,22,23,00,00,0.15533
2013,06,23,00,00,00,-0.11867
2013,06,23,01,00,00,0.71333
2013,06,23,02,00,00,7.716
2013,06,23,03,00,00,20.57733
2013,06,23,04,00,00,52.644
2013,06,23,05,00,00,67.75867
2013,06,23,06,00,00,128.91067
2013,06,23,07,00,00,378.12933
2013,06,23,08,00,00,378.06
2013,06,23,09,00,00,733.15067
2013,06,23,10,00,00,495.164
2013,06,23,11,00,00,707.22
2013,06,23,12,00,00,755.23333
2013,06,23,13,00,00,582.14267
2013,06,23,14,00,00,416.71333
2013,06,23,15,00,00,509.06533
2013,06,23,16,00,00,768.06
2013,06,23,17,00,00,582.28133
2013,06,23,18,00,00,207.84667
2013,06,23,19,00,00,253.364
2013,06,23,20,00,00,140.004
2013,06,23,21,00,00,37.94533
2013,06,23,22,00,00,5.35867
2013,06,23,23,00,00,0.57467
2013,06,24,00,00,00,-0.17267
2013,06,24,01,00,00,0.93667
2013,06,24,02,00,00,9.36067
2013,06,24,03,00,00,49.782
2013,06,24,04,00,00,134.16067
2013,06,24,05,00,00,350.51533
2013,06,24,06,00,00,591.58733
2013,06,24,07,00,00,822.88333
2013,06,24,08,00,00,NaN
2013,06,24,09,00,00,1372.35881
2013,06,24,10,00,00,1049.08333
2013,06,24,11,00,00,1536.28867
2013,06,24,12,00,00,1401.60867
2013,06,24,13,00,00,1340.56067
2013,06,24,14,00,00,1394.05133
2013,06,24,15,00,00,1052.55
2013,06,24,16,00,00,679.53667
2013,06,24,17,00,00,639.73933
2013,06,24,18,00,00,258.12867
2013,06,24,19,00,00,317.23533
2013,06,24,20,00,00,94.22467
2013,06,24,21,00,00,34.00867
2013,06,24,22,00,00,6.48333
2013,06,24,23,00,00,0.31267
2013,06,25,00,00,00,-0.00133
2013,06,25,01,00,00,-0.10533
2013,06,25,02,00,00,2.772
2013,06,25,03,00,00,16.32667
2013,06,25,04,00,00,34.11067
2013,06,25,05,00,00,82.99067
2013,06,25,06,00,00,258.6175
2013,06,25,07,00,00,443.08333
2013,06,25,08,00,00,810.1085
2013,06,25,09,00,00,655.21433
2013,06,25,10,00,00,618.98617
2013,06,25,11,00,00,666.27233
2013,06,25,12,00,00,1049.3155
2013,06,25,13,00,00,669.60117
2013,06,25,14,00,00,244.7135
2013,06,25,15,00,00,342.96267
2013,06,25,16,00,00,889.35917
2013,06,25,17,00,00,727.77483
2013,06,25,18,00,00,327.6045
2013,06,25,19,00,00,241.21233
2013,06,25,20,00,00,106.044
2013,06,25,21,00,00,36.26
2013,06,25,22,00,00,5.82267
2013,06,25,23,00,00,0.83067
2013,06,26,00,00,00,0.08667
2013,06,26,01,00,00,0.95333
2013,06,26,02,00,00,8.40667
2013,06,26,03,00,00,42.55667
2013,06,26,04,00,00,138.03533
2013,06,26,05,00,00,333.39317
2013,06,26,06,00,00,543.4495
2013,06,26,07,00,00,797.18833
2013,06,26,08,00,00,983.94933
2013,06,26,09,00,00,1235.018
2013,06,26,10,00,00,1184.99117
2013,06,26,11,00,00,1129.83433
2013,06,26,12,00,00,1310.4915
2013,06,26,13,00,00,1290.90333
2013,06,26,14,00,00,1108.37383
2013,06,26,15,00,00,1197.22644
2013,06,26,16,00,00,1024.82317
2013,06,26,17,00,00,618.88867
2013,06,26,18,00,00,466.86667
2013,06,26,19,00,00,293.31583
2013,06,26,20,00,00,150.446
2013,06,26,21,00,00,44.46367
2013,06,26,22,00,00,6.188
2013,06,26,23,00,00,-0.156
2013,06,27,00,00,00,-0.028
2013,06,27,01,00,00,0.11067
2013,06,27,02,00,00,4.652
2013,06,27,03,00,00,45.94
2013,06,27,04,00,00,137.53633
2013,06,27,05,00,00,323.53867
2013,06,27,06,00,00,533.6715
2013,06,27,07,00,00,386.34449
2013,06,27,08,00,00,160.93933
2013,06,27,09,00,00,660.18017
2013,06,27,10,00,00,1047.71567
2013,06,27,11,00,00,1514.74883
2013,06,27,12,00,00,1348.40383
2013,06,27,13,00,00,354.361
2013,06,27,14,00,00,26.42267
2013,06,27,15,00,00,104.35817
2013,06,27,16,00,00,306.89817
2013,06,27,17,00,00,235.2695
2013,06,27,18,00,00,90.14
2013,06,27,19,00,00,33.11333
2013,06,27,20,00,00,18.484
2013,06,27,21,00,00,8.188
2013,06,27,22,00,00,1.39333
2013,06,27,23,00,00,0.076
2013,06,28,00,00,00,-0.11667
2013,06,28,01,00,00,-0.11667
2013,06,28,02,00,00,4.494
2013,06,28,03,00,00,59.62333
2013,06,28,04,00,00,146.8525
2013,06,28,05,00,00,213.31717
2013,06,28,06,00,00,291.49933
2013,06,28,07,00,00,921.11367
2013,06,28,08,00,00,1051.57817
2013,06,28,09,00,00,1226.04117
2013,06,28,10,00,00,1194.7335
2013,06,28,11,00,00,1471.40267
2013,06,28,12,00,00,1296.9425
2013,06,28,13,00,00,1364.653
2013,06,28,14,00,00,1359.34883
2013,06,28,15,00,00,1183.11867
2013,06,28,16,00,00,890.81267
2013,06,28,17,00,00,725.6415
2013,06,28,18,00,00,499.03667
2013,06,28,19,00,00,300.4795
2013,06,28,20,00,00,131.1825
2013,06,28,21,00,00,34.27883
2013,06,28,22,00,00,5.77667
2013,06,28,23,00,00,0.646
2013,06,29,00,00,00,0.06667
2013,06,29,01,00,00,0.89867
2013,06,29,02,00,00,9.08
2013,06,29,03,00,00,53.0815
2013,06,29,04,00,00,170.3055
2013,06,29,05,00,00,349.14017
2013,06,29,06,00,00,335.96433
2013,06,29,07,00,00,419.97433
2013,06,29,08,00,00,579.011
2013,06,29,09,00,00,769.59933
2013,06,29,10,00,00,470.039
2013,06,29,11,00,00,441.469
2013,06,29,12,00,00,510.01433
2013,06,29,13,00,00,353.5075
2013,06,29,14,00,00,268.35483
2013,06,29,15,00,00,424.06483
2013,06,29,16,00,00,367.79283
2013,06,29,17,00,00,151.54567
2013,06,29,18,00,00,181.98967
2013,06,29,19,00,00,94.894
2013,06,29,20,00,00,26.00183
2013,06,29,21,00,00,10.467
2013,06,29,22,00,00,1.31467
2013,06,29,23,00,00,-0.45333
2013,06,30,00,00,00,0.05867
2013,06,30,01,00,00,-0.21867
2013,06,30,02,00,00,0.92533
2013,06,30,03,00,00,4.84267
2013,06,30,04,00,00,17.42667
2013,06,30,05,00,00,35.42267
2013,06,30,06,00,00,75.4365
2013,06,30,07,00,00,115.23883
2013,06,30,08,00,00,164.508
2013,06,30,09,00,00,199.87383
2013,06,30,10,00,00,354.82533
2013,06,30,11,00,00,434.39767
2013,06,30,12,00,00,415.46683
2013,06,30,13,00,00,782.509
2013,06,30,14,00,00,924.45667
2013,06,30,15,00,00,637.1965
2013,06,30,16,00,00,505.23383
2013,06,30,17,00,00,281.11133
2013,06,30,18,00,00,150.56983
2013,06,30,19,00,00,78.38167
2013,06,30,20,00,00,27.02933
2013,06,30,21,00,00,18.84917
2013,06,30,22,00,00,0.99467
2013,06,30,23,00,00,0.024
2013,07,01,00,00,00,-0.06067
2013,07,01,01,00,00,0.21667
2013,07,01,02,00,00,1.15267
2013,07,01,03,00,00,9.93283
2013,07,01,04,00,00,63.22233
2013,07,01,05,00,00,170.25833
2013,07,01,06,00,00,162.52667
2013,07,01,07,00,00,312.07267
2013,07,01,08,00,00,444.76683
2013,07,01,09,00,00,607.21133
2013,07,01,10,00,00,991.59983
2013,07,01,11,00,00,1071.556
2013,07,01,12,00,00,915.35317
2013,07,01,13,00,00,814.14217
2013,07,01,14,00,00,569.86833
2013,07,01,15,00,00,552.49683
2013,07,01,16,00,00,470.77233
2013,07,01,17,00,00,225.73567
2013,07,01,18,00,00,170.74283
2013,07,01,19,00,00,82.294
2013,07,01,20,00,00,34.6515
2013,07,01,21,00,00,12.36
2013,07,01,22,00,00,3.40933
2013,07,01,23,00,00,-0.026
2013,07,02,00,00,00,-0.22733
2013,07,02,01,00,00,0.01533
2013,07,02,02,00,00,1.67933
2013,07,02,03,00,00,9.54867
2013,07,02,04,00,00,43.80233
2013,07,02,05,00,00,44.32533
2013,07,02,06,00,00,70.9895
2013,07,02,07,00,00,187.391
2013,07,02,08,00,00,419.5695
2013,07,02,09,00,00,885.69567
2013,07,02,10,00,00,500.18717
2013,07,02,11,00,00,529.2095
2013,07,02,12,00,00,645.2645
2013,07,02,13,00,00,1101.22983
2013,07,02,14,00,00,768.6
2013,07,02,15,00,00,384.27117
2013,07,02,16,00,00,556.1865
2013,07,02,17,00,00,694.29333
2013,07,02,18,00,00,381.601
2013,07,02,19,00,00,242.2795
2013,07,02,20,00,00,109.23517
2013,07,02,21,00,00,25.56467
2013,07,02,22,00,00,4.834
2013,07,02,23,00,00,0.60467
2013,07,03,00,00,00,-0.184
2013,07,03,01,00,00,0.44
2013,07,03,02,00,00,4.808
2013,07,03,03,00,00,10.77067
2013,07,03,04,00,00,53.34883
2013,07,03,05,00,00,106.19467
2013,07,03,06,00,00,234.90917
2013,07,03,07,00,00,350.62017
2013,07,03,08,00,00,935.58983
2013,07,03,09,00,00,791.23717
2013,07,03,10,00,00,1409.94767
2013,07,03,11,00,00,1288.757
2013,07,03,12,00,00,1598.0935
2013,07,03,13,00,00,1471.876
2013,07,03,14,00,00,891.44883
2013,07,03,15,00,00,782.53433
2013,07,03,16,00,00,873.037
2013,07,03,17,00,00,612.45217
2013,07,03,18,00,00,518.48283
2013,07,03,19,00,00,307.51867
2013,07,03,20,00,00,120.16833
2013,07,03,21,00,00,36.35883
2013,07,03,22,00,00,5.57067
2013,07,03,23,00,00,0.128
2013,07,04,00,00,00,-0.25467
2013,07,04,01,00,00,0.43867
2013,07,04,02,00,00,6.5135
2013,07,04,03,00,00,41.43017
2013,07,04,04,00,00,151.80483
2013,07,04,05,00,00,353.23783
2013,07,04,06,00,00,581.61483
2013,07,04,07,00,00,821.7125
2013,07,04,08,00,00,1072.00517
2013,07,04,09,00,00,1281.72683
2013,07,04,10,00,00,1248.02133
2013,07,04,11,00,00,1349.06733
2013,07,04,12,00,00,1438.73917
2013,07,04,13,00,00,760.40567
2013,07,04,14,00,00,445.89233
2013,07,04,15,00,00,432.81867
2013,07,04,16,00,00,488.26633
2013,07,04,17,00,00,314.67833
2013,07,04,18,00,00,159.88483
2013,07,04,19,00,00,86.4055
2013,07,04,20,00,00,106.4485
2013,07,04,21,00,00,41.153
2013,07,04,22,00,00,4.084
2013,07,04,23,00,00,0.3
2013,07,05,00,00,00,-0.188
2013,07,05,01,00,00,0.57467
2013,07,05,02,00,00,4.463
2013,07,05,03,00,00,26.1345
2013,07,05,04,00,00,46.35467
2013,07,05,05,00,00,123.54333
2013,07,05,06,00,00,275.70733
2013,07,05,07,00,00,697.38033
2013,07,05,08,00,00,1017.554
2013,07,05,09,00,00,1234.38917
2013,07,05,10,00,00,717.909
2013,07,05,11,00,00,1004.61883
2013,07,05,12,00,00,1042.72967
2013,07,05,13,00,00,915.49883
2013,07,05,14,00,00,894.38117
2013,07,05,15,00,00,440.49283
2013,07,05,16,00,00,110.437
2013,07,05,17,00,00,29.01467
2013,07,05,18,00,00,223.3105
2013,07,05,19,00,00,120.70083
2013,07,05,20,00,00,39.0365
2013,07,05,21,00,00,6.92767
2013,07,05,22,00,00,0.818
2013,07,05,23,00,00,-0.04933
2013,07,06,00,00,00,-0.05067
2013,07,06,01,00,00,0.01867
2013,07,06,02,00,00,2.2065
2013,07,06,03,00,00,27.38417
2013,07,06,04,00,00,55.81917
2013,07,06,05,00,00,71.8745
2013,07,06,06,00,00,176.25667
2013,07,06,07,00,00,153.751
2013,07,06,08,00,00,341.18483
2013,07,06,09,00,00,421.43083
2013,07,06,10,00,00,234.41167
2013,07,06,11,00,00,271.58667
2013,07,06,12,00,00,545.82
2013,07,06,13,00,00,736.02883
2013,07,06,14,00,00,796.057
2013,07,06,15,00,00,536.70067
2013,07,06,16,00,00,446.849
2013,07,06,17,00,00,357.76167
2013,07,06,18,00,00,357.0675
2013,07,06,19,00,00,315.3155
2013,07,06,20,00,00,144.977
2013,07,06,21,00,00,34.70067
2013,07,06,22,00,00,4.42733
2013,07,06,23,00,00,0.15767
2013,07,07,00,00,00,-0.33867
2013,07,07,01,00,00,0.45867
2013,07,07,02,00,00,5.452
2013,07,07,03,00,00,39.33567
2013,07,07,04,00,00,144.75867
2013,07,07,05,00,00,354.7055
2013,07,07,06,00,00,579.56383
2013,07,07,07,00,00,828.66283
2013,07,07,08,00,00,1052.58533
2013,07,07,09,00,00,1247.34267
2013,07,07,10,00,00,1397.85
2013,07,07,11,00,00,1490.16467
2013,07,07,12,00,00,1520.12683
2013,07,07,13,00,00,1465.6115
2013,07,07,14,00,00,1358.2805
2013,07,07,15,00,00,1176.73617
2013,07,07,16,00,00,1010.20817
2013,07,07,17,00,00,781.951
2013,07,07,18,00,00,494.219
2013,07,07,19,00,00,326.58083
2013,07,07,20,00,00,129.50033
2013,07,07,21,00,00,28.65467
2013,07,07,22,00,00,3.50933
2013,07,07,23,00,00,0.07733
2013,07,08,00,00,00,-0.25617
2013,07,08,01,00,00,0.37017
2013,07,08,02,00,00,4.36283
2013,07,08,03,00,00,30.88967
2013,07,08,04,00,00,83.81133
2013,07,08,05,00,00,107.04683
2013,07,08,06,00,00,203.04
2013,07,08,07,00,00,135.83133
2013,07,08,08,00,00,122.72233
2013,07,08,09,00,00,218.92433
2013,07,08,10,00,00,742.7645
2013,07,08,11,00,00,1232.688
2013,07,08,12,00,00,1506.4865
2013,07,08,13,00,00,1327.6075
2013,07,08,14,00,00,1210.528
2013,07,08,15,00,00,916.7185
2013,07,08,16,00,00,768.393
2013,07,08,17,00,00,840.07667
2013,07,08,18,00,00,472.4
2013,07,08,19,00,00,271.87983
2013,07,08,20,00,00,114.32983
2013,07,08,21,00,00,27.69933
2013,07,08,22,00,00,3.2535
2013,07,08,23,00,00,0.2315
2013,07,09,00,00,00,-0.15867
2013,07,09,01,00,00,0.292
2013,07,09,02,00,00,2.78833
2013,07,09,03,00,00,21.76283
