Year,Month,Day,Hour,Minute,Second,HYY_META.CO2icos168
2015,03,03,22,00,00,412.45309
2015,03,03,23,00,00,412.47773
2015,03,04,00,00,00,412.70241
2015,03,04,01,00,00,412.53983
2015,03,04,02,00,00,412.3537
2015,03,04,03,00,00,412.34061
2015,03,04,04,00,00,412.29804
2015,03,04,05,00,00,412.21662
2015,03,04,06,00,00,412.41275
2015,03,04,07,00,00,412.63955
2015,03,04,08,00,00,412.59407
2015,03,04,09,00,00,412.27358
2015,03,04,10,00,00,412.66098
2015,03,04,11,00,00,412.02235
2015,03,04,12,00,00,411.93626
2015,03,04,13,00,00,411.91833
2015,03,04,14,00,00,412.58934
2015,03,04,15,00,00,413.05539
2015,03,04,16,00,00,413.32282
2015,03,04,17,00,00,413.66874
2015,03,04,18,00,00,414.54645
2015,03,04,19,00,00,415.05458
2015,03,04,20,00,00,415.59962
2015,03,04,21,00,00,416.15095
2015,03,04,22,00,00,416.12002
2015,03,04,23,00,00,416.15572
2015,03,05,00,00,00,416.4248
2015,03,05,01,00,00,416.6682
2015,03,05,02,00,00,417.18746
2015,03,05,03,00,00,417.87508
2015,03,05,04,00,00,416.53013
2015,03,05,05,00,00,413.71454
2015,03,05,06,00,00,412.11182
2015,03,05,07,00,00,412.02127
2015,03,05,08,00,00,411.77702
2015,03,05,09,00,00,409.11946
2015,03,05,10,00,00,407.64521
2015,03,05,11,00,00,NaN
2015,03,05,12,00,00,405.35755
2015,03,05,13,00,00,405.4522
2015,03,05,14,00,00,405.05627
2015,03,05,15,00,00,404.77076
2015,03,05,16,00,00,404.01539
2015,03,05,17,00,00,404.388
2015,03,05,18,00,00,405.63953
2015,03,05,19,00,00,406.88488
2015,03,05,20,00,00,407.81698
2015,03,05,21,00,00,408.75969
2015,03,05,22,00,00,407.46247
2015,03,05,23,00,00,407.51129
2015,03,06,00,00,00,408.08236
2015,03,06,01,00,00,407.88761
2015,03,06,02,00,00,407.85678
2015,03,06,03,00,00,407.885
2015,03,06,04,00,00,407.82085
2015,03,06,05,00,00,407.42664
2015,03,06,06,00,00,406.98287
2015,03,06,07,00,00,406.66436
2015,03,06,08,00,00,406.56457
2015,03,06,09,00,00,406.38451
2015,03,06,10,00,00,406.26951
2015,03,06,11,00,00,406.20695
2015,03,06,12,00,00,405.96802
2015,03,06,13,00,00,405.95451
2015,03,06,14,00,00,406.22102
2015,03,06,15,00,00,406.75427
2015,03,06,16,00,00,406.64731
2015,03,06,17,00,00,406.69181
2015,03,06,18,00,00,406.89304
2015,03,06,19,00,00,407.06877
2015,03,06,20,00,00,406.99407
2015,03,06,21,00,00,407.10895
2015,03,06,22,00,00,407.10706
2015,03,06,23,00,00,407.06292
2015,03,07,00,00,00,407.25408
2015,03,07,01,00,00,407.41411
2015,03,07,02,00,00,407.51874
2015,03,07,03,00,00,407.6561
2015,03,07,04,00,00,407.70541
2015,03,07,05,00,00,408.14612
2015,03,07,06,00,00,408.70504
2015,03,07,07,00,00,408.0173
2015,03,07,08,00,00,407.97659
2015,03,07,09,00,00,407.21603
2015,03,07,10,00,00,406.71813
2015,03,07,11,00,00,406.38706
2015,03,07,12,00,00,405.83598
2015,03,07,13,00,00,405.22887
2015,03,07,14,00,00,404.98698
2015,03,07,15,00,00,405.06412
2015,03,07,16,00,00,405.16838
2015,03,07,17,00,00,405.90199
2015,03,07,18,00,00,406.60593
2015,03,07,19,00,00,406.84659
2015,03,07,20,00,00,407.13696
2015,03,07,21,00,00,407.30186
2015,03,07,22,00,00,407.65881
2015,03,07,23,00,00,407.97888
2015,03,08,00,00,00,408.31249
2015,03,08,01,00,00,408.75262
2015,03,08,02,00,00,409.22186
2015,03,08,03,00,00,409.88155
2015,03,08,04,00,00,410.15509
2015,03,08,05,00,00,410.11802
2015,03,08,06,00,00,410.06217
2015,03,08,07,00,00,409.95736
2015,03,08,08,00,00,409.66569
2015,03,08,09,00,00,409.00447
2015,03,08,10,00,00,408.55717
2015,03,08,11,00,00,408.55789
2015,03,08,12,00,00,408.44915
2015,03,08,13,00,00,407.83246
2015,03,08,14,00,00,407.22556
2015,03,08,15,00,00,406.78194
2015,03,08,16,00,00,406.71734
2015,03,08,17,00,00,406.79405
2015,03,08,18,00,00,406.79139
2015,03,08,19,00,00,406.50306
2015,03,08,20,00,00,406.27875
2015,03,08,21,00,00,406.12415
2015,03,08,22,00,00,406.14258
2015,03,08,23,00,00,406.19243
2015,03,09,00,00,00,406.31771
2015,03,09,01,00,00,406.60233
2015,03,09,02,00,00,407.19676
2015,03,09,03,00,00,407.70423
2015,03,09,04,00,00,407.85382
2015,03,09,05,00,00,408.04082
2015,03,09,06,00,00,408.03564
2015,03,09,07,00,00,408.00127
2015,03,09,08,00,00,407.77874
2015,03,09,09,00,00,406.72523
2015,03,09,10,00,00,405.80402
2015,03,09,11,00,00,405.07524
2015,03,09,12,00,00,404.93132
2015,03,09,13,00,00,404.75948
2015,03,09,14,00,00,404.67095
2015,03,09,15,00,00,404.63643
2015,03,09,16,00,00,NaN
2015,03,09,17,00,00,404.95406
2015,03,09,18,00,00,405.48143
2015,03,09,19,00,00,405.71221
2015,03,09,20,00,00,406.48706
2015,03,09,21,00,00,407.14984
2015,03,09,22,00,00,407.87151
2015,03,09,23,00,00,408.46051
2015,03,10,00,00,00,409.00902
2015,03,10,01,00,00,409.09486
2015,03,10,02,00,00,409.26127
2015,03,10,03,00,00,410.0678
2015,03,10,04,00,00,410.73762
2015,03,10,05,00,00,411.71602
2015,03,10,06,00,00,410.20977
2015,03,10,07,00,00,409.64868
2015,03,10,08,00,00,409.0135
2015,03,10,09,00,00,407.17161
2015,03,10,10,00,00,406.32221
2015,03,10,11,00,00,405.43572
2015,03,10,12,00,00,NaN
2015,03,10,13,00,00,405.41197
2015,03,10,14,00,00,405.33169
2015,03,10,15,00,00,406.21987
2015,03,10,16,00,00,407.02567
2015,03,10,17,00,00,407.8926
2015,03,10,18,00,00,408.0881
2015,03,10,19,00,00,408.36215
2015,03,10,20,00,00,408.54447
2015,03,10,21,00,00,408.77486
2015,03,10,22,00,00,408.84461
2015,03,10,23,00,00,408.64888
2015,03,11,00,00,00,407.68207
2015,03,11,01,00,00,407.48452
2015,03,11,02,00,00,407.654
2015,03,11,03,00,00,407.20677
2015,03,11,04,00,00,407.06253
2015,03,11,05,00,00,407.68569
2015,03,11,06,00,00,407.76554
2015,03,11,07,00,00,407.42842
2015,03,11,08,00,00,407.25235
2015,03,11,09,00,00,406.8644
2015,03,11,10,00,00,406.32424
2015,03,11,11,00,00,405.65141
2015,03,11,12,00,00,404.94503
2015,03,11,13,00,00,404.53027
2015,03,11,14,00,00,404.42589
2015,03,11,15,00,00,404.17778
2015,03,11,16,00,00,404.13291
2015,03,11,17,00,00,404.10239
2015,03,11,18,00,00,404.47252
2015,03,11,19,00,00,405.0966
2015,03,11,20,00,00,405.49136
2015,03,11,21,00,00,405.8381
2015,03,11,22,00,00,406.32557
2015,03,11,23,00,00,406.43516
2015,03,12,00,00,00,406.67193
2015,03,12,01,00,00,407.43012
2015,03,12,02,00,00,407.10255
2015,03,12,03,00,00,407.1774
2015,03,12,04,00,00,407.14174
2015,03,12,05,00,00,408.68011
2015,03,12,06,00,00,408.4743
2015,03,12,07,00,00,409.30585
2015,03,12,08,00,00,409.23066
2015,03,12,09,00,00,409.1462
2015,03,12,10,00,00,406.98174
2015,03,12,11,00,00,406.01512
2015,03,12,12,00,00,405.87124
2015,03,12,13,00,00,405.83118
2015,03,12,14,00,00,405.98489
2015,03,12,15,00,00,406.07299
2015,03,12,16,00,00,405.67501
2015,03,12,17,00,00,405.40075
2015,03,12,18,00,00,405.66508
2015,03,12,19,00,00,405.7703
2015,03,12,20,00,00,406.07931
2015,03,12,21,00,00,406.84443
2015,03,12,22,00,00,407.65506
2015,03,12,23,00,00,407.56694
2015,03,13,00,00,00,408.25141
2015,03,13,01,00,00,409.24709
2015,03,13,02,00,00,409.48543
2015,03,13,03,00,00,409.53206
2015,03,13,04,00,00,410.65681
2015,03,13,05,00,00,409.74752
2015,03,13,06,00,00,410.90824
2015,03,13,07,00,00,411.92891
2015,03,13,08,00,00,413.07973
2015,03,13,09,00,00,413.06433
2015,03,13,10,00,00,410.52172
2015,03,13,11,00,00,NaN
2015,03,13,12,00,00,407.20026
2015,03,13,13,00,00,406.57815
2015,03,13,14,00,00,406.41927
2015,03,13,15,00,00,406.46119
2015,03,13,16,00,00,406.26996
2015,03,13,17,00,00,406.05126
2015,03,13,18,00,00,405.89772
2015,03,13,19,00,00,407.27788
2015,03,13,20,00,00,407.46339
2015,03,13,21,00,00,407.53006
2015,03,13,22,00,00,408.51412
2015,03,13,23,00,00,408.78753
2015,03,14,00,00,00,408.32477
2015,03,14,01,00,00,408.92602
2015,03,14,02,00,00,408.42173
2015,03,14,03,00,00,407.96155
2015,03,14,04,00,00,408.83654
2015,03,14,05,00,00,413.47809
2015,03,14,06,00,00,410.47283
2015,03,14,07,00,00,409.40798
2015,03,14,08,00,00,409.80516
2015,03,14,09,00,00,411.18121
2015,03,14,10,00,00,411.82185
2015,03,14,11,00,00,410.62142
2015,03,14,12,00,00,408.35575
2015,03,14,13,00,00,408.4617
2015,03,14,14,00,00,407.54796
2015,03,14,15,00,00,407.00566
2015,03,14,16,00,00,406.99337
2015,03,14,17,00,00,407.90825
2015,03,14,18,00,00,408.68788
2015,03,14,19,00,00,409.44847
2015,03,14,20,00,00,409.71393
2015,03,14,21,00,00,409.10482
2015,03,14,22,00,00,408.50586
2015,03,14,23,00,00,407.98936
2015,03,15,00,00,00,408.03605
2015,03,15,01,00,00,408.39594
2015,03,15,02,00,00,408.90107
2015,03,15,03,00,00,409.178
2015,03,15,04,00,00,409.21054
2015,03,15,05,00,00,409.11916
2015,03,15,06,00,00,409.3522
2015,03,15,07,00,00,409.76988
2015,03,15,08,00,00,409.7407
2015,03,15,09,00,00,410.61648
2015,03,15,10,00,00,412.20631
2015,03,15,11,00,00,410.501
2015,03,15,12,00,00,410.71372
2015,03,15,13,00,00,409.91016
2015,03,15,14,00,00,408.94956
2015,03,15,15,00,00,408.65479
2015,03,15,16,00,00,407.62961
2015,03,15,17,00,00,406.60727
2015,03,15,18,00,00,406.56976
2015,03,15,19,00,00,407.63047
2015,03,15,20,00,00,408.42589
2015,03,15,21,00,00,407.72551
2015,03,15,22,00,00,408.15354
2015,03,15,23,00,00,408.65459
2015,03,16,00,00,00,408.92865
2015,03,16,01,00,00,409.5526
2015,03,16,02,00,00,410.77951
2015,03,16,03,00,00,410.18081
2015,03,16,04,00,00,411.33824
2015,03,16,05,00,00,411.87906
2015,03,16,06,00,00,411.89557
2015,03,16,07,00,00,411.78922
2015,03,16,08,00,00,412.10647
2015,03,16,09,00,00,412.8341
2015,03,16,10,00,00,413.25226
2015,03,16,11,00,00,NaN
2015,03,16,12,00,00,409.49543
2015,03,16,13,00,00,407.60581
2015,03,16,14,00,00,407.20431
2015,03,16,15,00,00,406.70078
2015,03,16,16,00,00,406.52046
2015,03,16,17,00,00,406.46377
2015,03,16,18,00,00,407.01201
2015,03,16,19,00,00,409.23154
2015,03,16,20,00,00,409.22969
2015,03,16,21,00,00,409.55299
2015,03,16,22,00,00,410.43354
2015,03,16,23,00,00,410.96223
2015,03,17,00,00,00,411.31578
2015,03,17,01,00,00,411.63067
2015,03,17,02,00,00,410.84247
2015,03,17,03,00,00,410.72295
2015,03,17,04,00,00,411.53974
2015,03,17,05,00,00,412.33589
2015,03,17,06,00,00,413.69251
2015,03,17,07,00,00,413.42964
2015,03,17,08,00,00,413.09941
2015,03,17,09,00,00,413.47744
2015,03,17,10,00,00,413.10174
2015,03,17,11,00,00,411.86972
2015,03,17,12,00,00,409.71133
2015,03,17,13,00,00,407.71014
2015,03,17,14,00,00,407.90112
2015,03,17,15,00,00,408.35734
2015,03,17,16,00,00,407.63292
2015,03,17,17,00,00,407.42668
2015,03,17,18,00,00,407.64349
2015,03,17,19,00,00,408.11465
2015,03,17,20,00,00,409.0268
2015,03,17,21,00,00,409.63362
2015,03,17,22,00,00,410.53254
2015,03,17,23,00,00,411.91103
2015,03,18,00,00,00,412.97053
2015,03,18,01,00,00,412.74436
2015,03,18,02,00,00,412.6895
2015,03,18,03,00,00,413.69693
2015,03,18,04,00,00,414.41984
2015,03,18,05,00,00,415.39063
2015,03,18,06,00,00,415.58743
2015,03,18,07,00,00,414.82312
2015,03,18,08,00,00,414.10064
2015,03,18,09,00,00,414.7803
2015,03,18,10,00,00,414.52731
2015,03,18,11,00,00,412.2763
2015,03,18,12,00,00,411.06651
2015,03,18,13,00,00,409.71136
2015,03,18,14,00,00,408.19955
2015,03,18,15,00,00,408.63215
2015,03,18,16,00,00,408.57731
2015,03,18,17,00,00,407.20668
2015,03,18,18,00,00,407.05626
2015,03,18,19,00,00,407.40748
2015,03,18,20,00,00,407.72414
2015,03,18,21,00,00,408.78222
2015,03,18,22,00,00,410.03117
2015,03,18,23,00,00,410.89518
2015,03,19,00,00,00,410.44606
2015,03,19,01,00,00,410.25581
2015,03,19,02,00,00,410.45491
2015,03,19,03,00,00,410.88541
2015,03,19,04,00,00,411.26994
2015,03,19,05,00,00,411.65025
2015,03,19,06,00,00,412.0265
2015,03,19,07,00,00,411.9458
2015,03,19,08,00,00,411.90616
2015,03,19,09,00,00,410.80486
2015,03,19,10,00,00,409.61474
2015,03,19,11,00,00,408.06424
2015,03,19,12,00,00,407.4986
2015,03,19,13,00,00,407.09204
2015,03,19,14,00,00,406.66874
2015,03,19,15,00,00,406.48665
2015,03,19,16,00,00,406.31295
2015,03,19,17,00,00,406.77835
2015,03,19,18,00,00,407.29085
2015,03,19,19,00,00,408.21563
2015,03,19,20,00,00,409.57773
2015,03,19,21,00,00,410.34745
2015,03,19,22,00,00,410.72883
2015,03,19,23,00,00,410.85165
2015,03,20,00,00,00,410.20346
2015,03,20,01,00,00,409.52405
2015,03,20,02,00,00,409.29757
2015,03,20,03,00,00,409.02522
2015,03,20,04,00,00,408.57471
2015,03,20,05,00,00,408.39715
2015,03,20,06,00,00,408.01534
2015,03,20,07,00,00,407.46821
2015,03,20,08,00,00,406.73766
2015,03,20,09,00,00,406.073
2015,03,20,10,00,00,405.57597
2015,03,20,11,00,00,405.32932
2015,03,20,12,00,00,405.3461
2015,03,20,13,00,00,405.50835
2015,03,20,14,00,00,405.45566
2015,03,20,15,00,00,405.32486
2015,03,20,16,00,00,405.24571
2015,03,20,17,00,00,405.19645
2015,03,20,18,00,00,405.17907
2015,03,20,19,00,00,405.67557
2015,03,20,20,00,00,406.42759
2015,03,20,21,00,00,406.86804
2015,03,20,22,00,00,406.78444
2015,03,20,23,00,00,406.71503
2015,03,21,00,00,00,406.69034
2015,03,21,01,00,00,406.32618
2015,03,21,02,00,00,406.37781
2015,03,21,03,00,00,406.55785
2015,03,21,04,00,00,406.84571
2015,03,21,05,00,00,407.23793
2015,03,21,06,00,00,407.68306
2015,03,21,07,00,00,408.00332
2015,03,21,08,00,00,407.69016
2015,03,21,09,00,00,407.23909
2015,03,21,10,00,00,407.06964
2015,03,21,11,00,00,407.00388
2015,03,21,12,00,00,406.77085
2015,03,21,13,00,00,406.47687
2015,03,21,14,00,00,406.4643
2015,03,21,15,00,00,406.41307
2015,03,21,16,00,00,406.22407
2015,03,21,17,00,00,406.03104
2015,03,21,18,00,00,406.20167
2015,03,21,19,00,00,406.35979
2015,03,21,20,00,00,406.47927
2015,03,21,21,00,00,406.43759
2015,03,21,22,00,00,406.55757
2015,03,21,23,00,00,406.8374
2015,03,22,00,00,00,407.08273
2015,03,22,01,00,00,407.52714
2015,03,22,02,00,00,407.90278
2015,03,22,03,00,00,407.86859
2015,03,22,04,00,00,407.88389
2015,03,22,05,00,00,408.19147
2015,03,22,06,00,00,407.92945
2015,03,22,07,00,00,408.97335
2015,03,22,08,00,00,409.13798
2015,03,22,09,00,00,408.30927
2015,03,22,10,00,00,408.44596
2015,03,22,11,00,00,407.70843
2015,03,22,12,00,00,407.32091
2015,03,22,13,00,00,407.14677
2015,03,22,14,00,00,407.10653
2015,03,22,15,00,00,407.06692
2015,03,22,16,00,00,407.02303
2015,03,22,17,00,00,406.87059
2015,03,22,18,00,00,406.95774
2015,03,22,19,00,00,407.22891
2015,03,22,20,00,00,407.62493
2015,03,22,21,00,00,407.68235
2015,03,22,22,00,00,407.74764
2015,03,22,23,00,00,407.71493
2015,03,23,00,00,00,407.51967
2015,03,23,01,00,00,407.44557
2015,03,23,02,00,00,407.25551
2015,03,23,03,00,00,406.99387
2015,03,23,04,00,00,406.70841
2015,03,23,05,00,00,406.51028
2015,03,23,06,00,00,406.51031
2015,03,23,07,00,00,406.40706
2015,03,23,08,00,00,406.51674
2015,03,23,09,00,00,406.88542
2015,03,23,10,00,00,406.83225
2015,03,23,11,00,00,406.812
2015,03,23,12,00,00,406.82734
2015,03,23,13,00,00,406.67674
2015,03,23,14,00,00,406.58612
2015,03,23,15,00,00,406.69207
2015,03,23,16,00,00,406.95484
2015,03,23,17,00,00,407.12638
2015,03,23,18,00,00,407.84179
2015,03,23,19,00,00,407.93019
2015,03,23,20,00,00,407.61586
2015,03,23,21,00,00,407.19189
2015,03,23,22,00,00,406.67478
2015,03,23,23,00,00,406.43996
2015,03,24,00,00,00,406.12441
2015,03,24,01,00,00,406.20936
2015,03,24,02,00,00,406.33345
2015,03,24,03,00,00,406.57063
2015,03,24,04,00,00,406.83368
2015,03,24,05,00,00,407.1116
2015,03,24,06,00,00,407.40358
2015,03,24,07,00,00,407.1207
2015,03,24,08,00,00,406.45984
2015,03,24,09,00,00,406.44371
2015,03,24,10,00,00,407.72767
2015,03,24,11,00,00,407.77603
2015,03,24,12,00,00,407.024
2015,03,24,13,00,00,406.29756
2015,03,24,14,00,00,406.49091
2015,03,24,15,00,00,406.76619
2015,03,24,16,00,00,406.99079
2015,03,24,17,00,00,407.47532
2015,03,24,18,00,00,408.21935
2015,03,24,19,00,00,408.70961
2015,03,24,20,00,00,408.804
2015,03,24,21,00,00,408.86461
2015,03,24,22,00,00,408.72793
2015,03,24,23,00,00,409.0068
2015,03,25,00,00,00,409.35626
2015,03,25,01,00,00,409.57998
2015,03,25,02,00,00,409.5168
2015,03,25,03,00,00,409.20178
2015,03,25,04,00,00,408.83914
2015,03,25,05,00,00,408.28953
2015,03,25,06,00,00,408.63739
2015,03,25,07,00,00,408.66002
2015,03,25,08,00,00,408.38986
2015,03,25,09,00,00,407.82346
2015,03,25,10,00,00,407.30056
2015,03,25,11,00,00,406.89402
2015,03,25,12,00,00,406.81275
2015,03,25,13,00,00,406.79776
2015,03,25,14,00,00,406.57091
2015,03,25,15,00,00,406.50482
2015,03,25,16,00,00,406.55485
2015,03,25,17,00,00,406.43715
2015,03,25,18,00,00,406.45615
2015,03,25,19,00,00,407.02972
2015,03,25,20,00,00,407.63019
2015,03,25,21,00,00,407.88293
2015,03,25,22,00,00,408.52392
2015,03,25,23,00,00,408.91457
2015,03,26,00,00,00,408.6084
2015,03,26,01,00,00,408.30119
2015,03,26,02,00,00,408.57484
2015,03,26,03,00,00,408.92455
2015,03,26,04,00,00,409.02285
2015,03,26,05,00,00,409.10018
2015,03,26,06,00,00,409.30673
2015,03,26,07,00,00,409.40192
2015,03,26,08,00,00,409.89905
2015,03,26,09,00,00,408.68013
2015,03,26,10,00,00,407.71143
2015,03,26,11,00,00,407.13115
2015,03,26,12,00,00,406.9629
2015,03,26,13,00,00,406.86726
2015,03,26,14,00,00,406.8644
2015,03,26,15,00,00,406.82707
2015,03,26,16,00,00,406.74865
2015,03,26,17,00,00,406.52208
2015,03,26,18,00,00,406.49451
2015,03,26,19,00,00,406.72419
2015,03,26,20,00,00,406.94023
2015,03,26,21,00,00,407.15876
2015,03,26,22,00,00,407.35664
2015,03,26,23,00,00,407.92717
2015,03,27,00,00,00,408.38205
2015,03,27,01,00,00,408.53389
2015,03,27,02,00,00,408.47931
2015,03,27,03,00,00,408.51738
2015,03,27,04,00,00,408.84241
2015,03,27,05,00,00,409.29662
2015,03,27,06,00,00,409.52964
2015,03,27,07,00,00,409.8877
2015,03,27,08,00,00,409.80634
2015,03,27,09,00,00,409.74071
2015,03,27,10,00,00,409.75282
2015,03,27,11,00,00,409.80164
2015,03,27,12,00,00,410.01932
2015,03,27,13,00,00,410.25798
2015,03,27,14,00,00,410.48635
2015,03,27,15,00,00,410.50782
2015,03,27,16,00,00,410.28935
2015,03,27,17,00,00,410.36079
2015,03,27,18,00,00,410.39342
2015,03,27,19,00,00,410.43747
2015,03,27,20,00,00,410.87975
2015,03,27,21,00,00,411.27264
2015,03,27,22,00,00,411.50106
2015,03,27,23,00,00,411.81433
2015,03,28,00,00,00,412.33698
2015,03,28,01,00,00,412.78634
2015,03,28,02,00,00,413.03735
2015,03,28,03,00,00,413.18954
2015,03,28,04,00,00,413.43305
2015,03,28,05,00,00,413.78396
2015,03,28,06,00,00,414.02419
2015,03,28,07,00,00,414.14139
2015,03,28,08,00,00,414.19498
2015,03,28,09,00,00,414.37459
2015,03,28,10,00,00,414.46462
2015,03,28,11,00,00,414.96678
2015,03,28,12,00,00,415.68537
2015,03,28,13,00,00,416.70639
2015,03,28,14,00,00,416.86433
2015,03,28,15,00,00,415.88058
2015,03,28,16,00,00,415.54853
2015,03,28,17,00,00,413.29809
2015,03,28,18,00,00,411.67885
2015,03,28,19,00,00,411.37271
2015,03,28,20,00,00,412.074
2015,03,28,21,00,00,412.30056
2015,03,28,22,00,00,412.28888
2015,03,28,23,00,00,412.41407
2015,03,29,00,00,00,412.83996
2015,03,29,01,00,00,412.56197
2015,03,29,02,00,00,411.86249
2015,03,29,03,00,00,411.71927
2015,03,29,04,00,00,412.08211
2015,03,29,05,00,00,412.20603
2015,03,29,06,00,00,412.16155
2015,03,29,07,00,00,411.64397
2015,03,29,08,00,00,411.05645
2015,03,29,09,00,00,410.90834
2015,03,29,10,00,00,410.08279
2015,03,29,11,00,00,409.07128
2015,03,29,12,00,00,408.19408
2015,03,29,13,00,00,407.769
2015,03,29,14,00,00,408.0187
2015,03,29,15,00,00,408.06578
2015,03,29,16,00,00,407.73623
2015,03,29,17,00,00,407.53486
2015,03,29,18,00,00,407.3577
2015,03,29,19,00,00,408.16447
2015,03,29,20,00,00,410.5897
2015,03,29,21,00,00,413.90074
2015,03,29,22,00,00,414.10851
2015,03,29,23,00,00,413.8342
2015,03,30,00,00,00,413.23743
2015,03,30,01,00,00,412.59425
2015,03,30,02,00,00,412.02844
2015,03,30,03,00,00,411.99151
2015,03,30,04,00,00,NaN
2015,03,30,05,00,00,NaN
2015,03,30,06,00,00,NaN
2015,03,30,07,00,00,NaN
2015,03,30,08,00,00,411.87588
2015,03,30,09,00,00,411.41892
2015,03,30,10,00,00,410.74627
2015,03,30,11,00,00,410.10124
2015,03,30,12,00,00,409.81851
2015,03,30,13,00,00,410.05366
2015,03,30,14,00,00,410.48573
2015,03,30,15,00,00,410.33413
2015,03,30,16,00,00,409.72914
2015,03,30,17,00,00,409.59069
2015,03,30,18,00,00,409.88878
2015,03,30,19,00,00,410.18809
2015,03,30,20,00,00,410.45656
2015,03,30,21,00,00,410.48254
2015,03,30,22,00,00,410.41328
2015,03,30,23,00,00,410.52775
2015,03,31,00,00,00,410.89445
2015,03,31,01,00,00,411.29334
2015,03,31,02,00,00,411.75057
2015,03,31,03,00,00,411.96942
2015,03,31,04,00,00,411.87135
2015,03,31,05,00,00,412.03739
2015,03,31,06,00,00,412.31111
2015,03,31,07,00,00,412.01265
2015,03,31,08,00,00,411.3904
2015,03,31,09,00,00,411.19375
2015,03,31,10,00,00,409.80519
2015,03,31,11,00,00,408.61175
2015,03,31,12,00,00,407.53316
2015,03,31,13,00,00,406.95266
2015,03,31,14,00,00,407.99134
2015,03,31,15,00,00,411.42292
2015,03,31,16,00,00,411.01917
2015,03,31,17,00,00,410.39196
2015,03,31,18,00,00,410.57013
2015,03,31,19,00,00,411.28023
2015,03,31,20,00,00,411.53669
2015,03,31,21,00,00,410.47956
2015,03,31,22,00,00,409.6674
2015,03,31,23,00,00,409.84858
2015,04,01,00,00,00,410.23261
2015,04,01,01,00,00,409.70001
2015,04,01,02,00,00,409.54167
2015,04,01,03,00,00,409.5738
2015,04,01,04,00,00,409.13101
2015,04,01,05,00,00,408.9903
2015,04,01,06,00,00,408.91613
2015,04,01,07,00,00,408.47363
2015,04,01,08,00,00,408.19079
2015,04,01,09,00,00,407.68996
2015,04,01,10,00,00,406.35788
2015,04,01,11,00,00,405.88767
2015,04,01,12,00,00,405.5034
2015,04,01,13,00,00,404.95616
2015,04,01,14,00,00,404.35004
2015,04,01,15,00,00,403.38508
2015,04,01,16,00,00,402.87972
2015,04,01,17,00,00,403.60591
2015,04,01,18,00,00,405.40911
2015,04,01,19,00,00,405.66276
2015,04,01,20,00,00,406.59299
2015,04,01,21,00,00,406.96876
2015,04,01,22,00,00,407.44158
2015,04,01,23,00,00,408.63858
2015,04,02,00,00,00,409.24988
2015,04,02,01,00,00,410.23408
2015,04,02,02,00,00,410.59076
2015,04,02,03,00,00,411.20051
2015,04,02,04,00,00,411.34422
2015,04,02,05,00,00,411.07243
2015,04,02,06,00,00,411.04573
2015,04,02,07,00,00,411.11741
2015,04,02,08,00,00,410.72423
2015,04,02,09,00,00,410.36663
2015,04,02,10,00,00,410.46658
2015,04,02,11,00,00,410.06773
2015,04,02,12,00,00,409.90614
2015,04,02,13,00,00,409.7185
2015,04,02,14,00,00,409.75138
2015,04,02,15,00,00,409.93462
2015,04,02,16,00,00,410.08848
2015,04,02,17,00,00,410.16929
2015,04,02,18,00,00,410.23186
2015,04,02,19,00,00,410.59048
2015,04,02,20,00,00,411.07439
2015,04,02,21,00,00,411.50455
2015,04,02,22,00,00,411.444
2015,04,02,23,00,00,411.07152
2015,04,03,00,00,00,410.96745
2015,04,03,01,00,00,410.80585
2015,04,03,02,00,00,411.21723
2015,04,03,03,00,00,410.83426
2015,04,03,04,00,00,410.8618
2015,04,03,05,00,00,411.38242
2015,04,03,06,00,00,411.44475
2015,04,03,07,00,00,410.71092
2015,04,03,08,00,00,409.93641
2015,04,03,09,00,00,409.72153
2015,04,03,10,00,00,409.50312
2015,04,03,11,00,00,408.99202
2015,04,03,12,00,00,408.49242
2015,04,03,13,00,00,408.04473
2015,04,03,14,00,00,407.91319
2015,04,03,15,00,00,408.2641
2015,04,03,16,00,00,408.30009
2015,04,03,17,00,00,408.6855
2015,04,03,18,00,00,408.91876
2015,04,03,19,00,00,409.45987
2015,04,03,20,00,00,409.95646
2015,04,03,21,00,00,410.92072
2015,04,03,22,00,00,411.55652
2015,04,03,23,00,00,412.00578
2015,04,04,00,00,00,412.2347
2015,04,04,01,00,00,412.42189
2015,04,04,02,00,00,412.00479
2015,04,04,03,00,00,411.08718
2015,04,04,04,00,00,410.92913
2015,04,04,05,00,00,411.41951
2015,04,04,06,00,00,411.75563
2015,04,04,07,00,00,411.32568
2015,04,04,08,00,00,410.68192
2015,04,04,09,00,00,409.55735
2015,04,04,10,00,00,408.40565
2015,04,04,11,00,00,408.07897
2015,04,04,12,00,00,407.92447
2015,04,04,13,00,00,407.74661
2015,04,04,14,00,00,407.27356
2015,04,04,15,00,00,406.88347
2015,04,04,16,00,00,406.43597
2015,04,04,17,00,00,406.69723
2015,04,04,18,00,00,406.4532
2015,04,04,19,00,00,406.9893
2015,04,04,20,00,00,407.67938
2015,04,04,21,00,00,408.27211
2015,04,04,22,00,00,408.84974
2015,04,04,23,00,00,409.53924
2015,04,05,00,00,00,410.0889
2015,04,05,01,00,00,410.30167
2015,04,05,02,00,00,410.88951
2015,04,05,03,00,00,411.69207
2015,04,05,04,00,00,412.56962
2015,04,05,05,00,00,412.3451
2015,04,05,06,00,00,412.51808
