Year,Month,Day,Hour,Minute,Second,HYY_META.RHIRGA336
2006,04,11,16,00,00,93.804
2006,04,11,17,00,00,94.006
2006,04,11,18,00,00,94.193
2006,04,11,19,00,00,95.983
2006,04,11,20,00,00,96.569
2006,04,11,21,00,00,96.447
2006,04,11,22,00,00,96.945
2006,04,11,23,00,00,97.416
2006,04,12,00,00,00,97.59
2006,04,12,01,00,00,97.459
2006,04,12,02,00,00,97.411
2006,04,12,03,00,00,97.219
2006,04,12,04,00,00,97.003
2006,04,12,05,00,00,97.008
2006,04,12,06,00,00,97.49
2006,04,12,07,00,00,97.541
2006,04,12,08,00,00,97.819
2006,04,12,09,00,00,95.693
2006,04,12,10,00,00,89.7
2006,04,12,11,00,00,75.989
2006,04,12,12,00,00,67.084
2006,04,12,13,00,00,58.53
2006,04,12,14,00,00,55.801
2006,04,12,15,00,00,59.481
2006,04,12,16,00,00,61.584
2006,04,12,17,00,00,60.208
2006,04,12,18,00,00,62.831
2006,04,12,19,00,00,65.832
2006,04,12,20,00,00,68.057
2006,04,12,21,00,00,70.795
2006,04,12,22,00,00,75.338
2006,04,12,23,00,00,79.468
2006,04,13,00,00,00,83.196
2006,04,13,01,00,00,85.548
2006,04,13,02,00,00,88.847
2006,04,13,03,00,00,89.707
2006,04,13,04,00,00,90.136
2006,04,13,05,00,00,91.304
2006,04,13,06,00,00,90.888
2006,04,13,07,00,00,88.062
2006,04,13,08,00,00,82.122
2006,04,13,09,00,00,75.241
2006,04,13,10,00,00,69.808
2006,04,13,11,00,00,65.203
2006,04,13,12,00,00,60.547
2006,04,13,13,00,00,55.495
2006,04,13,14,00,00,54.487
2006,04,13,15,00,00,52.673
2006,04,13,16,00,00,54.487
2006,04,13,17,00,00,59.099
2006,04,13,18,00,00,60.017
2006,04,13,19,00,00,62.688
2006,04,13,20,00,00,64.085
2006,04,13,21,00,00,64.566
2006,04,13,22,00,00,62.028
2006,04,13,23,00,00,67.519
2006,04,14,00,00,00,75.658
2006,04,14,01,00,00,79.615
2006,04,14,02,00,00,84.187
2006,04,14,03,00,00,78.786
2006,04,14,04,00,00,77.699
2006,04,14,05,00,00,77.63
2006,04,14,06,00,00,76.31
2006,04,14,07,00,00,73.891
2006,04,14,08,00,00,70.709
2006,04,14,09,00,00,68.248
2006,04,14,10,00,00,68.603
2006,04,14,11,00,00,66.475
2006,04,14,12,00,00,66.189
2006,04,14,13,00,00,62.905
2006,04,14,14,00,00,56.369
2006,04,14,15,00,00,53.838
2006,04,14,16,00,00,52.121
2006,04,14,17,00,00,51.644
2006,04,14,18,00,00,53.949
2006,04,14,19,00,00,55.675
2006,04,14,20,00,00,57.675
2006,04,14,21,00,00,59.774
2006,04,14,22,00,00,59.785
2006,04,14,23,00,00,59.299
2006,04,15,00,00,00,60.687
2006,04,15,01,00,00,62.034
2006,04,15,02,00,00,64.984
2006,04,15,03,00,00,68.429
2006,04,15,04,00,00,69.443
2006,04,15,05,00,00,69.154
2006,04,15,06,00,00,67.745
2006,04,15,07,00,00,67.69
2006,04,15,08,00,00,63.017
2006,04,15,09,00,00,55.246
2006,04,15,10,00,00,51.275
2006,04,15,11,00,00,48.189
2006,04,15,12,00,00,47.27
2006,04,15,13,00,00,46.271
2006,04,15,14,00,00,45.17
2006,04,15,15,00,00,46.24
2006,04,15,16,00,00,48.199
2006,04,15,17,00,00,58.895
2006,04,15,18,00,00,65.747
2006,04,15,19,00,00,67.626
2006,04,15,20,00,00,70.935
2006,04,15,21,00,00,72.828
2006,04,15,22,00,00,75.712
2006,04,15,23,00,00,80.44
2006,04,16,00,00,00,87.477
2006,04,16,01,00,00,90.562
2006,04,16,02,00,00,93.54
2006,04,16,03,00,00,96.015
2006,04,16,04,00,00,96.983
2006,04,16,05,00,00,95.869
2006,04,16,06,00,00,95.845
2006,04,16,07,00,00,95.578
2006,04,16,08,00,00,90.302
2006,04,16,09,00,00,82.032
2006,04,16,10,00,00,70.682
2006,04,16,11,00,00,64.49
2006,04,16,12,00,00,56.998
2006,04,16,13,00,00,48.903
2006,04,16,14,00,00,45.527
2006,04,16,15,00,00,46.176
2006,04,16,16,00,00,46.846
2006,04,16,17,00,00,47.729
2006,04,16,18,00,00,50.707
2006,04,16,19,00,00,55.585
2006,04,16,20,00,00,60.159
2006,04,16,21,00,00,65.382
2006,04,16,22,00,00,68.473
2006,04,16,23,00,00,74.055
2006,04,17,00,00,00,78.241
2006,04,17,01,00,00,83.42
2006,04,17,02,00,00,87.406
2006,04,17,03,00,00,89.666
2006,04,17,04,00,00,91.353
2006,04,17,05,00,00,90.035
2006,04,17,06,00,00,88.95
2006,04,17,07,00,00,84.345
2006,04,17,08,00,00,76.694
2006,04,17,09,00,00,70.73
2006,04,17,10,00,00,67.596
2006,04,17,11,00,00,56.79
2006,04,17,12,00,00,52.662
2006,04,17,13,00,00,74.303
2006,04,17,14,00,00,88.655
2006,04,17,15,00,00,90.851
2006,04,17,16,00,00,93.555
2006,04,17,17,00,00,95.31
2006,04,17,18,00,00,94.061
2006,04,17,19,00,00,94.749
2006,04,17,20,00,00,93.799
2006,04,17,21,00,00,93.189
2006,04,17,22,00,00,93.784
2006,04,17,23,00,00,93.902
2006,04,18,00,00,00,94.662
2006,04,18,01,00,00,96.496
2006,04,18,02,00,00,96.767
2006,04,18,03,00,00,96.517
2006,04,18,04,00,00,96.026
2006,04,18,05,00,00,96.244
2006,04,18,06,00,00,96.765
2006,04,18,07,00,00,96.832
2006,04,18,08,00,00,95.815
2006,04,18,09,00,00,95.14
2006,04,18,10,00,00,94.598
2006,04,18,11,00,00,91.248
2006,04,18,12,00,00,82.284
2006,04,18,13,00,00,76.763
2006,04,18,14,00,00,78.881
2006,04,18,15,00,00,94.088
2006,04,18,16,00,00,91.124
2006,04,18,17,00,00,87.821
2006,04,18,18,00,00,87.034
2006,04,18,19,00,00,88.281
2006,04,18,20,00,00,87.751
2006,04,18,21,00,00,87.071
2006,04,18,22,00,00,91.004
2006,04,18,23,00,00,93.166
2006,04,19,00,00,00,93.096
2006,04,19,01,00,00,92.451
2006,04,19,02,00,00,92.586
2006,04,19,03,00,00,93.762
2006,04,19,04,00,00,93.942
2006,04,19,05,00,00,94.731
2006,04,19,06,00,00,94.835
2006,04,19,07,00,00,93.536
2006,04,19,08,00,00,91.666
2006,04,19,09,00,00,92.254
2006,04,19,10,00,00,83.405
2006,04,19,11,00,00,74.426
2006,04,19,12,00,00,63.952
2006,04,19,13,00,00,58.15
2006,04,19,14,00,00,56.669
2006,04,19,15,00,00,53.841
2006,04,19,16,00,00,56.779
2006,04,19,17,00,00,61.264
2006,04,19,18,00,00,61.165
2006,04,19,19,00,00,64.323
2006,04,19,20,00,00,70.432
2006,04,19,21,00,00,76.008
2006,04,19,22,00,00,80.869
2006,04,19,23,00,00,83.338
2006,04,20,00,00,00,83.967
2006,04,20,01,00,00,82.487
2006,04,20,02,00,00,81.222
2006,04,20,03,00,00,83.232
2006,04,20,04,00,00,84.758
2006,04,20,05,00,00,84.975
2006,04,20,06,00,00,80.343
2006,04,20,07,00,00,72.742
2006,04,20,08,00,00,63.66
2006,04,20,09,00,00,57.203
2006,04,20,10,00,00,54.267
2006,04,20,11,00,00,50.374
2006,04,20,12,00,00,47.217
2006,04,20,13,00,00,52.536
2006,04,20,14,00,00,58.094
2006,04,20,15,00,00,78.369
2006,04,20,16,00,00,88.705
2006,04,20,17,00,00,92.338
2006,04,20,18,00,00,96.092
2006,04,20,19,00,00,97.097
2006,04,20,20,00,00,97.346
2006,04,20,21,00,00,97.48
2006,04,20,22,00,00,97.194
2006,04,20,23,00,00,97.297
2006,04,21,00,00,00,96.792
2006,04,21,01,00,00,96.743
2006,04,21,02,00,00,96.338
2006,04,21,03,00,00,95.887
2006,04,21,04,00,00,95.824
2006,04,21,05,00,00,95.542
2006,04,21,06,00,00,95.236
2006,04,21,07,00,00,94.961
2006,04,21,08,00,00,96.475
2006,04,21,09,00,00,92.203
2006,04,21,10,00,00,88.389
2006,04,21,11,00,00,79.296
2006,04,21,12,00,00,59.523
2006,04,21,13,00,00,47.214
2006,04,21,14,00,00,42.677
2006,04,21,15,00,00,41.321
2006,04,21,16,00,00,38.633
2006,04,21,17,00,00,36.824
2006,04,21,18,00,00,46.053
2006,04,21,19,00,00,50.781
2006,04,21,20,00,00,54.852
2006,04,21,21,00,00,57.045
2006,04,21,22,00,00,58.715
2006,04,21,23,00,00,61.919
2006,04,22,00,00,00,65.105
2006,04,22,01,00,00,67.193
2006,04,22,02,00,00,70.132
2006,04,22,03,00,00,71.028
2006,04,22,04,00,00,69.05
2006,04,22,05,00,00,68.051
2006,04,22,06,00,00,65.369
2006,04,22,07,00,00,63.006
2006,04,22,08,00,00,57.917
2006,04,22,09,00,00,53.416
2006,04,22,10,00,00,47.354
2006,04,22,11,00,00,42.592
2006,04,22,12,00,00,36.279
2006,04,22,13,00,00,34.479
2006,04,22,14,00,00,35.013
2006,04,22,15,00,00,34.073
2006,04,22,16,00,00,31.958
2006,04,22,17,00,00,32.72
2006,04,22,18,00,00,34.982
2006,04,22,19,00,00,37.323
2006,04,22,20,00,00,38.457
2006,04,22,21,00,00,38.807
2006,04,22,22,00,00,39.333
2006,04,22,23,00,00,44.17
2006,04,23,00,00,00,48.966
2006,04,23,01,00,00,48.783
2006,04,23,02,00,00,49.218
2006,04,23,03,00,00,56.587
2006,04,23,04,00,00,58.181
2006,04,23,05,00,00,62.258
2006,04,23,06,00,00,52.343
2006,04,23,07,00,00,46.193
2006,04,23,08,00,00,39.638
2006,04,23,09,00,00,36.149
2006,04,23,10,00,00,32.158
2006,04,23,11,00,00,32.652
2006,04,23,12,00,00,32.568
2006,04,23,13,00,00,31.726
2006,04,23,14,00,00,30.896
2006,04,23,15,00,00,30.209
2006,04,23,16,00,00,30.637
2006,04,23,17,00,00,31.805
2006,04,23,18,00,00,33.641
2006,04,23,19,00,00,37.93
2006,04,23,20,00,00,40.034
2006,04,23,21,00,00,43.181
2006,04,23,22,00,00,45.899
2006,04,23,23,00,00,48.123
2006,04,24,00,00,00,49.187
2006,04,24,01,00,00,51.633
2006,04,24,02,00,00,53.465
2006,04,24,03,00,00,56.879
2006,04,24,04,00,00,58.109
2006,04,24,05,00,00,55.923
2006,04,24,06,00,00,49.819
2006,04,24,07,00,00,42.992
2006,04,24,08,00,00,39.291
2006,04,24,09,00,00,36.405
2006,04,24,10,00,00,33.901
2006,04,24,11,00,00,32.5
2006,04,24,12,00,00,30.321
2006,04,24,13,00,00,27.13
2006,04,24,14,00,00,24.929
2006,04,24,15,00,00,23.675
2006,04,24,16,00,00,22.614
2006,04,24,17,00,00,22.416
2006,04,24,18,00,00,25.233
2006,04,24,19,00,00,25.148
2006,04,24,20,00,00,26.726
2006,04,24,21,00,00,30.744
2006,04,24,22,00,00,34.261
2006,04,24,23,00,00,35.262
2006,04,25,00,00,00,37.721
2006,04,25,01,00,00,40.512
2006,04,25,02,00,00,42.76
2006,04,25,03,00,00,43.516
2006,04,25,04,00,00,45.299
2006,04,25,05,00,00,48.456
2006,04,25,06,00,00,48.319
2006,04,25,07,00,00,46.077
2006,04,25,08,00,00,37.698
2006,04,25,09,00,00,29.712
2006,04,25,10,00,00,28.332
2006,04,25,11,00,00,26.48
2006,04,25,12,00,00,26.23
2006,04,25,13,00,00,25.926
2006,04,25,14,00,00,25.114
2006,04,25,15,00,00,23.985
2006,04,25,16,00,00,23.062
2006,04,25,17,00,00,24.519
2006,04,25,18,00,00,27.085
2006,04,25,19,00,00,30.223
2006,04,25,20,00,00,32.963
2006,04,25,21,00,00,33.938
2006,04,25,22,00,00,36.228
2006,04,25,23,00,00,37.898
2006,04,26,00,00,00,39.35
2006,04,26,01,00,00,40.96
2006,04,26,02,00,00,42.723
2006,04,26,03,00,00,47.649
2006,04,26,04,00,00,51.518
2006,04,26,05,00,00,53.605
2006,04,26,06,00,00,52.303
2006,04,26,07,00,00,47.729
2006,04,26,08,00,00,40.346
2006,04,26,09,00,00,34.777
2006,04,26,10,00,00,29.517
2006,04,26,11,00,00,26.301
2006,04,26,12,00,00,25.735
2006,04,26,13,00,00,25.105
2006,04,26,14,00,00,23.927
2006,04,26,15,00,00,23.789
2006,04,26,16,00,00,23.131
2006,04,26,17,00,00,23.61
2006,04,26,18,00,00,24.335
2006,04,26,19,00,00,25.929
2006,04,26,20,00,00,28.261
2006,04,26,21,00,00,29.921
2006,04,26,22,00,00,31.466
2006,04,26,23,00,00,34.388
2006,04,27,00,00,00,38.257
2006,04,27,01,00,00,41.474
2006,04,27,02,00,00,44.118
2006,04,27,03,00,00,47.479
2006,04,27,04,00,00,52.124
2006,04,27,05,00,00,54.873
2006,04,27,06,00,00,53.368
2006,04,27,07,00,00,49.224
2006,04,27,08,00,00,43.125
2006,04,27,09,00,00,36.919
2006,04,27,10,00,00,30.747
2006,04,27,11,00,00,27.348
2006,04,27,12,00,00,23.923
2006,04,27,13,00,00,23.544
2006,04,27,14,00,00,23.025
2006,04,27,15,00,00,23.81667
2006,04,27,16,00,00,24.075
2006,04,27,17,00,00,24.664
2006,04,27,18,00,00,24.968
2006,04,27,19,00,00,26.67
2006,04,27,20,00,00,30.971
2006,04,27,21,00,00,33.21
2006,04,27,22,00,00,34.136
2006,04,27,23,00,00,35.906
2006,04,28,00,00,00,38.491
2006,04,28,01,00,00,42.621
2006,04,28,02,00,00,46.268
2006,04,28,03,00,00,50.612
2006,04,28,04,00,00,53.719
2006,04,28,05,00,00,56.035
2006,04,28,06,00,00,54.881
2006,04,28,07,00,00,51.76222
2006,04,28,08,00,00,45.474
2006,04,28,09,00,00,38.702
2006,04,28,10,00,00,34.083
2006,04,28,11,00,00,32.573
2006,04,28,12,00,00,32.697
2006,04,28,13,00,00,32.402
2006,04,28,14,00,00,32.208
2006,04,28,15,00,00,32.315
2006,04,28,16,00,00,32.843
2006,04,28,17,00,00,32.358
2006,04,28,18,00,00,32.577
2006,04,28,19,00,00,38.95
2006,04,28,20,00,00,38.099
2006,04,28,21,00,00,36.614
2006,04,28,22,00,00,36.954
2006,04,28,23,00,00,37.407
2006,04,29,00,00,00,37.412
2006,04,29,01,00,00,36.939
2006,04,29,02,00,00,36.861
2006,04,29,03,00,00,37.703
2006,04,29,04,00,00,37.732
2006,04,29,05,00,00,38.437
2006,04,29,06,00,00,40.583
2006,04,29,07,00,00,37.977
2006,04,29,08,00,00,36.227
2006,04,29,09,00,00,33.562
2006,04,29,10,00,00,29.789
2006,04,29,11,00,00,27.562
2006,04,29,12,00,00,26.537
2006,04,29,13,00,00,24.318
2006,04,29,14,00,00,22.971
2006,04,29,15,00,00,22.572
2006,04,29,16,00,00,22.053
2006,04,29,17,00,00,22.279
2006,04,29,18,00,00,23.661
2006,04,29,19,00,00,23.816
2006,04,29,20,00,00,25
2006,04,29,21,00,00,24.164
2006,04,29,22,00,00,25.449
2006,04,29,23,00,00,27.361
2006,04,30,00,00,00,29.386
2006,04,30,01,00,00,30.676
2006,04,30,02,00,00,31.146
2006,04,30,03,00,00,33.125
2006,04,30,04,00,00,35.205
2006,04,30,05,00,00,37.335
2006,04,30,06,00,00,36.87
2006,04,30,07,00,00,33.924
2006,04,30,08,00,00,30.01
2006,04,30,09,00,00,25.871
2006,04,30,10,00,00,20.685
2006,04,30,11,00,00,18.027
2006,04,30,12,00,00,17.948
2006,04,30,13,00,00,18.881
2006,04,30,14,00,00,18.921
2006,04,30,15,00,00,18.756
2006,04,30,16,00,00,18.325
2006,04,30,17,00,00,18.78
2006,04,30,18,00,00,19.097
2006,04,30,19,00,00,21.513
2006,04,30,20,00,00,24.206
2006,04,30,21,00,00,28.347
2006,04,30,22,00,00,30.705
2006,04,30,23,00,00,31.824
2006,05,01,00,00,00,32.089
2006,05,01,01,00,00,31.446
2006,05,01,02,00,00,32.074
2006,05,01,03,00,00,34.331
2006,05,01,04,00,00,36.295
2006,05,01,05,00,00,36.785
2006,05,01,06,00,00,37.344
2006,05,01,07,00,00,36.135
2006,05,01,08,00,00,31.636
2006,05,01,09,00,00,25.424
2006,05,01,10,00,00,20.558
2006,05,01,11,00,00,19.376
2006,05,01,12,00,00,18.182
2006,05,01,13,00,00,18.404
2006,05,01,14,00,00,18.508
2006,05,01,15,00,00,17.717
2006,05,01,16,00,00,18.122
2006,05,01,17,00,00,18.105
2006,05,01,18,00,00,19.105
2006,05,01,19,00,00,21.006
2006,05,01,20,00,00,22.822
2006,05,01,21,00,00,24.434
2006,05,01,22,00,00,26.274
2006,05,01,23,00,00,28.575
2006,05,02,00,00,00,30.543
2006,05,02,01,00,00,34.038
2006,05,02,02,00,00,37.387
2006,05,02,03,00,00,40.135
2006,05,02,04,00,00,42.447
2006,05,02,05,00,00,45.007
2006,05,02,06,00,00,45.565
2006,05,02,07,00,00,41.351
2006,05,02,08,00,00,33.872
2006,05,02,09,00,00,30.23
2006,05,02,10,00,00,33.463
2006,05,02,11,00,00,36.35667
2006,05,02,12,00,00,39.09222
2006,05,02,13,00,00,37.639
2006,05,02,14,00,00,35.135
2006,05,02,15,00,00,32.97
2006,05,02,16,00,00,31.561
2006,05,02,17,00,00,32.825
2006,05,02,18,00,00,34.315
2006,05,02,19,00,00,36.212
2006,05,02,20,00,00,37.229
2006,05,02,21,00,00,38.048
2006,05,02,22,00,00,39.113
2006,05,02,23,00,00,41.276
2006,05,03,00,00,00,43.39
2006,05,03,01,00,00,45.694
2006,05,03,02,00,00,48.197
2006,05,03,03,00,00,51.058
2006,05,03,04,00,00,52.653
2006,05,03,05,00,00,52.734
2006,05,03,06,00,00,52.567
2006,05,03,07,00,00,51.49
2006,05,03,08,00,00,53.102
2006,05,03,09,00,00,49.432
2006,05,03,10,00,00,44.036
2006,05,03,11,00,00,39.081
2006,05,03,12,00,00,34.931
2006,05,03,13,00,00,33.484
2006,05,03,14,00,00,33.228
2006,05,03,15,00,00,34.735
2006,05,03,16,00,00,36.402
2006,05,03,17,00,00,36.55
2006,05,03,18,00,00,38.616
2006,05,03,19,00,00,40.981
2006,05,03,20,00,00,40.235
2006,05,03,21,00,00,41.456
2006,05,03,22,00,00,42.532
2006,05,03,23,00,00,43.086
2006,05,04,00,00,00,46.691
2006,05,04,01,00,00,46.882
2006,05,04,02,00,00,48.494
2006,05,04,03,00,00,44.372
2006,05,04,04,00,00,47.756
2006,05,04,05,00,00,52.965
2006,05,04,06,00,00,60.636
2006,05,04,07,00,00,54.664
2006,05,04,08,00,00,50.034
2006,05,04,09,00,00,43.861
2006,05,04,10,00,00,37.714
2006,05,04,11,00,00,35.735
2006,05,04,12,00,00,33.068
2006,05,04,13,00,00,32.483
2006,05,04,14,00,00,31.595
2006,05,04,15,00,00,32.998
2006,05,04,16,00,00,34.204
2006,05,04,17,00,00,34.489
2006,05,04,18,00,00,32.704
2006,05,04,19,00,00,33.332
2006,05,04,20,00,00,36.341
2006,05,04,21,00,00,40.845
2006,05,04,22,00,00,45.514
2006,05,04,23,00,00,47.981
2006,05,05,00,00,00,49.199
2006,05,05,01,00,00,51.825
2006,05,05,02,00,00,53.932
2006,05,05,03,00,00,59.732
2006,05,05,04,00,00,64.992
2006,05,05,05,00,00,65.345
2006,05,05,06,00,00,62.997
2006,05,05,07,00,00,55.302
2006,05,05,08,00,00,47.336
2006,05,05,09,00,00,40.503
2006,05,05,10,00,00,36.492
2006,05,05,11,00,00,32.178
2006,05,05,12,00,00,28.325
2006,05,05,13,00,00,27.444
2006,05,05,14,00,00,27.819
2006,05,05,15,00,00,28.426
2006,05,05,16,00,00,27.87
2006,05,05,17,00,00,27.721
2006,05,05,18,00,00,28.682
2006,05,05,19,00,00,30.705
2006,05,05,20,00,00,31.845
2006,05,05,21,00,00,34.701
2006,05,05,22,00,00,36.539
2006,05,05,23,00,00,34.045
2006,05,06,00,00,00,32.901
2006,05,06,01,00,00,37.724
2006,05,06,02,00,00,40.852
2006,05,06,03,00,00,45.346
2006,05,06,04,00,00,50.38
2006,05,06,05,00,00,47.267
2006,05,06,06,00,00,48.319
2006,05,06,07,00,00,44.857
2006,05,06,08,00,00,42.057
2006,05,06,09,00,00,35.631
2006,05,06,10,00,00,27.234
2006,05,06,11,00,00,22.865
2006,05,06,12,00,00,21.959
2006,05,06,13,00,00,22.117
2006,05,06,14,00,00,22.693
2006,05,06,15,00,00,21.229
2006,05,06,16,00,00,20.01
2006,05,06,17,00,00,20.454
2006,05,06,18,00,00,20.964
2006,05,06,19,00,00,20.985
2006,05,06,20,00,00,20.555
2006,05,06,21,00,00,21.681
2006,05,06,22,00,00,23.842
2006,05,06,23,00,00,32.25
2006,05,07,00,00,00,38.43
2006,05,07,01,00,00,41.868
2006,05,07,02,00,00,44.217
2006,05,07,03,00,00,45.533
2006,05,07,04,00,00,45.231
2006,05,07,05,00,00,46.246
2006,05,07,06,00,00,46.487
2006,05,07,07,00,00,45.213
2006,05,07,08,00,00,41.804
2006,05,07,09,00,00,38.408
2006,05,07,10,00,00,33.224
2006,05,07,11,00,00,29.571
2006,05,07,12,00,00,26.864
2006,05,07,13,00,00,26.278
2006,05,07,14,00,00,26.225
2006,05,07,15,00,00,25.277
2006,05,07,16,00,00,26.256
2006,05,07,17,00,00,26.293
2006,05,07,18,00,00,29.524
2006,05,07,19,00,00,30.026
2006,05,07,20,00,00,28.761
2006,05,07,21,00,00,28.709
2006,05,07,22,00,00,30.343
2006,05,07,23,00,00,35.5
2006,05,08,00,00,00,41.668
2006,05,08,01,00,00,46.435
2006,05,08,02,00,00,47.189
2006,05,08,03,00,00,47.465
2006,05,08,04,00,00,48.745
2006,05,08,05,00,00,50.921
2006,05,08,06,00,00,50.899
2006,05,08,07,00,00,50.086
2006,05,08,08,00,00,43.629
2006,05,08,09,00,00,39.081
2006,05,08,10,00,00,37.123
2006,05,08,11,00,00,33.129
2006,05,08,12,00,00,30.243
2006,05,08,13,00,00,27.899
2006,05,08,14,00,00,25.803
2006,05,08,15,00,00,27.384
2006,05,08,16,00,00,25.7
2006,05,08,17,00,00,26.08
2006,05,08,18,00,00,27.177
2006,05,08,19,00,00,28.051
2006,05,08,20,00,00,31.628
2006,05,08,21,00,00,33.423
2006,05,08,22,00,00,35.673
2006,05,08,23,00,00,39.481
2006,05,09,00,00,00,43.583
2006,05,09,01,00,00,45.665
2006,05,09,02,00,00,48.177
2006,05,09,03,00,00,52.337
2006,05,09,04,00,00,53.534
2006,05,09,05,00,00,54.434
2006,05,09,06,00,00,50.762
2006,05,09,07,00,00,42.234
2006,05,09,08,00,00,31.474
2006,05,09,09,00,00,27.299
2006,05,09,10,00,00,23.907
2006,05,09,11,00,00,24.159
2006,05,09,12,00,00,24.356
2006,05,09,13,00,00,27.264
2006,05,09,14,00,00,28.291
2006,05,09,15,00,00,28.498
2006,05,09,16,00,00,29.436
2006,05,09,17,00,00,29.406
2006,05,09,18,00,00,29.375
2006,05,09,19,00,00,29.332
2006,05,09,20,00,00,31.984
2006,05,09,21,00,00,35.831
2006,05,09,22,00,00,38.352
2006,05,09,23,00,00,41.261
2006,05,10,00,00,00,45.082
2006,05,10,01,00,00,48.253
2006,05,10,02,00,00,51.466
2006,05,10,03,00,00,55.759
2006,05,10,04,00,00,58.976
2006,05,10,05,00,00,61.94
2006,05,10,06,00,00,60.704
2006,05,10,07,00,00,54.373
2006,05,10,08,00,00,45.94
2006,05,10,09,00,00,42.061
2006,05,10,10,00,00,39.112
2006,05,10,11,00,00,37.82889
2006,05,10,12,00,00,36.367
2006,05,10,13,00,00,33.919
2006,05,10,14,00,00,32.655
2006,05,10,15,00,00,30.854
2006,05,10,16,00,00,29.424
2006,05,10,17,00,00,28.745
2006,05,10,18,00,00,29.285
2006,05,10,19,00,00,33.151
2006,05,10,20,00,00,36.538
2006,05,10,21,00,00,34.284
2006,05,10,22,00,00,35.151
2006,05,10,23,00,00,39.337
2006,05,11,00,00,00,41.456
2006,05,11,01,00,00,40.72
2006,05,11,02,00,00,42.941
2006,05,11,03,00,00,45.387
2006,05,11,04,00,00,46.669
2006,05,11,05,00,00,49.509
2006,05,11,06,00,00,50.323
2006,05,11,07,00,00,48.891
2006,05,11,08,00,00,44.299
2006,05,11,09,00,00,39.611
2006,05,11,10,00,00,35.858
2006,05,11,11,00,00,35.25
2006,05,11,12,00,00,34.776
2006,05,11,13,00,00,33.672
2006,05,11,14,00,00,31.879
2006,05,11,15,00,00,30.66
2006,05,11,16,00,00,30.019
2006,05,11,17,00,00,30.284
2006,05,11,18,00,00,30.298
2006,05,11,19,00,00,33.324
2006,05,11,20,00,00,36.381
2006,05,11,21,00,00,40.663
2006,05,11,22,00,00,43.122
2006,05,11,23,00,00,45.661
2006,05,12,00,00,00,49.148
2006,05,12,01,00,00,51.377
2006,05,12,02,00,00,58.631
2006,05,12,03,00,00,65.411
2006,05,12,04,00,00,73.868
2006,05,12,05,00,00,76.807
2006,05,12,06,00,00,70.997
2006,05,12,07,00,00,61.646
2006,05,12,08,00,00,50.171
2006,05,12,09,00,00,37.483
2006,05,12,10,00,00,31.772
2006,05,12,11,00,00,56.219
2006,05,12,12,00,00,51.38
2006,05,12,13,00,00,47.451
2006,05,12,14,00,00,53.824
2006,05,12,15,00,00,64.805
2006,05,12,16,00,00,54.019
2006,05,12,17,00,00,47.91
2006,05,12,18,00,00,51.293
2006,05,12,19,00,00,52.428
2006,05,12,20,00,00,57.014
2006,05,12,21,00,00,55.236
2006,05,12,22,00,00,56.609
2006,05,12,23,00,00,51.836
2006,05,13,00,00,00,53.592
2006,05,13,01,00,00,54.098
2006,05,13,02,00,00,54.864
2006,05,13,03,00,00,57.737
2006,05,13,04,00,00,60.009
2006,05,13,05,00,00,61.999
2006,05,13,06,00,00,62.314
2006,05,13,07,00,00,60.348
2006,05,13,08,00,00,60.15
2006,05,13,09,00,00,54.741
2006,05,13,10,00,00,44.883
2006,05,13,11,00,00,46.114
2006,05,13,12,00,00,71.399
2006,05,13,13,00,00,64.765
2006,05,13,14,00,00,59.578
2006,05,13,15,00,00,55.017
2006,05,13,16,00,00,59.204
2006,05,13,17,00,00,53.504
2006,05,13,18,00,00,50.817
2006,05,13,19,00,00,60.638
2006,05,13,20,00,00,71.354
2006,05,13,21,00,00,75.721
2006,05,13,22,00,00,79.239
2006,05,13,23,00,00,83.855
2006,05,14,00,00,00,85.849
2006,05,14,01,00,00,86.549
2006,05,14,02,00,00,85.729
2006,05,14,03,00,00,84.841
2006,05,14,04,00,00,84.741
2006,05,14,05,00,00,81.984
2006,05,14,06,00,00,76.211
2006,05,14,07,00,00,68.648
2006,05,14,08,00,00,61.19
2006,05,14,09,00,00,52.397
2006,05,14,10,00,00,43.595
2006,05,14,11,00,00,39.019
2006,05,14,12,00,00,36.437
2006,05,14,13,00,00,35.423
2006,05,14,14,00,00,37.644
2006,05,14,15,00,00,39.764
2006,05,14,16,00,00,39.422
2006,05,14,17,00,00,40.149
2006,05,14,18,00,00,42.135
2006,05,14,19,00,00,45.629
2006,05,14,20,00,00,49.894
2006,05,14,21,00,00,56.904
2006,05,14,22,00,00,60.368
2006,05,14,23,00,00,63.987
2006,05,15,00,00,00,70.068
2006,05,15,01,00,00,79.387
2006,05,15,02,00,00,88.189
2006,05,15,03,00,00,86.112
2006,05,15,04,00,00,85.93
2006,05,15,05,00,00,84.21
2006,05,15,06,00,00,77.436
2006,05,15,07,00,00,64.756
2006,05,15,08,00,00,51.889
2006,05,15,09,00,00,43.016
2006,05,15,10,00,00,40.478
2006,05,15,11,00,00,35.735
2006,05,15,12,00,00,38.311
2006,05,15,13,00,00,41.142
2006,05,15,14,00,00,51.758
2006,05,15,15,00,00,66.578
2006,05,15,16,00,00,63.392
2006,05,15,17,00,00,59.182
2006,05,15,18,00,00,74.619
2006,05,15,19,00,00,73.825
2006,05,15,20,00,00,64.022
